product_code,is_stockout_sum,total_orders,stockout_rate,total_shortage
401543,36,77,0.4675,71.0
412597,112,240,0.4667,325.0
409331,14,30,0.4667,14.0
412378,534,1148,0.4652,3939.0
410698,20,43,0.4651,76.0
411592,20,43,0.4651,20.0
412199,20,43,0.4651,46.0
401529,20,43,0.4651,99.0
416798,20,43,0.4651,67.0
402683,26,56,0.4643,402.624
411835,298,642,0.4642,2664.0
406283,19,41,0.4634,66.0
411362,19,41,0.4634,54.0
402897,195,421,0.4632,2051.548
406391,44,95,0.4632,55.0
410051,44,95,0.4632,178.0
410957,25,54,0.463,554.0
407466,647,1398,0.4628,4524.0
408572,223,482,0.4627,318.0
404548,31,67,0.4627,76.0
416398,86,186,0.4624,170.0
408869,325,703,0.4623,655.0
411768,12,26,0.4615,60.0
409343,18,39,0.4615,24.0
407853,18,39,0.4615,104.0
403768,12,26,0.4615,12.0
410329,36,78,0.4615,212.0
408406,53,115,0.4609,86.0
411324,62,135,0.4593,196.0
402598,176,384,0.4583,547.0
414372,22,48,0.4583,23.0
408833,11,24,0.4583,61.0
402197,33,72,0.4583,131.486
408039,27,59,0.4576,40.0
403956,43,94,0.4574,86.0
406841,58,127,0.4567,145.0
409875,26,57,0.4561,56.0
411290,135,296,0.4561,357.0
412249,72,158,0.4557,433.581
406899,56,123,0.4553,994.524
407277,585,1285,0.4553,1738.428
408417,25,55,0.4545,66.0
405885,15,33,0.4545,62.0
400115,15,33,0.4545,210.0
409080,15,33,0.4545,50.0
411468,20,44,0.4545,20.0
406498,10,22,0.4545,10.0
410926,44,97,0.4536,114.0
406886,39,86,0.4535,272.024
411824,163,360,0.4528,423.0
416061,24,53,0.4528,103.0
411381,158,349,0.4527,227.0
410334,19,42,0.4524,38.0
406572,52,115,0.4522,146.0
412629,47,104,0.4519,62.0
409608,389,861,0.4518,647.0
406217,42,93,0.4516,67.0
412945,14,31,0.4516,65.0
401913,14,31,0.4516,51.63
417363,42,93,0.4516,48.0
407346,517,1146,0.4511,4110.0
408389,87,193,0.4508,212.0
412064,32,71,0.4507,85.0
413259,32,71,0.4507,32.0
414351,32,71,0.4507,32.0
407426,32,71,0.4507,114.0
412883,41,91,0.4505,65.0
410164,36,80,0.45,76.0
407884,9,20,0.45,44.0
401889,9,20,0.45,12.0
412128,49,109,0.4495,721.0
416428,26,58,0.4483,50.0
402368,177,395,0.4481,254.836
411502,77,172,0.4477,167.0
411538,17,38,0.4474,37.0
408651,29,65,0.4462,459.8
406718,109,245,0.4449,296.0
414406,20,45,0.4444,46.0
407053,16,36,0.4444,24.0
409983,59,133,0.4436,95.0
409414,98,221,0.4434,160.0
411547,171,386,0.443,217.0
405153,197,445,0.4427,1821.0
401988,23,52,0.4423,92.0
413132,61,138,0.442,123.0
411126,38,86,0.4419,126.0
410664,53,120,0.4417,136.0
405888,68,154,0.4416,113.0
410109,30,68,0.4412,64.0
409300,66,150,0.44,410.0
411543,22,50,0.44,61.0
409866,18,41,0.439,57.0
416461,36,82,0.439,156.0
417231,43,98,0.4388,135.0
417224,132,301,0.4385,161.0
406214,89,203,0.4384,238.0
417545,78,178,0.4382,236.0
412498,191,436,0.4381,58.759
403620,42,96,0.4375,157.0
412052,28,64,0.4375,48.0
404237,104,238,0.437,263.0
411782,38,87,0.4368,166.0
413107,327,749,0.4366,427.0
406925,75,172,0.436,140.0
414458,17,39,0.4359,20.0
405191,34,78,0.4359,82.0
409329,34,78,0.4359,98.0
406275,17,39,0.4359,20.0
417093,17,39,0.4359,28.0
408931,20,46,0.4348,26.0
413803,10,23,0.4348,15.0
417241,40,92,0.4348,54.0
411586,10,23,0.4348,10.0
404570,20,46,0.4348,29.0
410138,448,1031,0.4345,3252.0
413824,76,175,0.4343,371.0
407925,119,274,0.4343,421.0
414259,132,304,0.4342,218.0
407220,333,767,0.4342,360.0
408023,403,929,0.4338,1055.0
414111,36,83,0.4337,59.0
410201,75,173,0.4335,319.0
412309,39,90,0.4333,84.0
414257,13,30,0.4333,30.0
412333,136,314,0.4331,373.193
400137,97,224,0.433,217.0
414215,29,67,0.4328,75.0
403840,16,37,0.4324,54.072
408560,59,137,0.4307,62.0
414463,68,158,0.4304,395.0
408035,402,934,0.4304,664.0
405736,99,230,0.4304,260.0
400063,49,114,0.4298,244.0
407977,113,263,0.4297,302.0
404606,64,149,0.4295,93.0
411597,64,149,0.4295,251.0
406657,73,170,0.4294,142.0
408889,124,289,0.4291,1555.966
412504,36,84,0.4286,66.0
406022,39,91,0.4286,402.0
411315,12,28,0.4286,36.0
412130,12,28,0.4286,12.0
402881,30,70,0.4286,61.48
406636,9,21,0.4286,228.0
405451,9,21,0.4286,16.0
400370,24,56,0.4286,24.0
406049,24,56,0.4286,48.0
409905,15,35,0.4286,18.0
410033,39,91,0.4286,77.0
413912,12,28,0.4286,56.0
404881,15,35,0.4286,4.208
411067,9,21,0.4286,9.0
407329,338,789,0.4284,2644.0
409908,587,1372,0.4278,760.835
410407,97,227,0.4273,207.0
405485,32,75,0.4267,154.0
407449,98,230,0.4261,242.0
407096,112,263,0.4259,196.0
412399,23,54,0.4259,102.0
410342,1270,2984,0.4256,908.904
406847,20,47,0.4255,47.0
406985,105,247,0.4251,528.45
411831,34,80,0.425,54.0
407472,1288,3036,0.4242,6438.0
403540,89,210,0.4238,201.0
402372,47,111,0.4234,310.0
417271,33,78,0.4231,57.0
407558,11,26,0.4231,38.0
414123,55,130,0.4231,82.0
411094,11,26,0.4231,32.0
413133,41,97,0.4227,152.0
410172,30,71,0.4225,44.0
407478,27,64,0.4219,159.0
404114,27,64,0.4219,532.105
409723,35,83,0.4217,67.0
415211,16,38,0.4211,-0.804
413548,16,38,0.4211,16.0
416805,53,126,0.4206,78.0
413831,50,119,0.4202,161.0
409064,71,169,0.4201,196.0
414275,42,100,0.42,80.0
411258,21,50,0.42,67.464
411370,330,786,0.4198,595.0
406130,13,31,0.4194,16.0
405969,13,31,0.4194,36.0
406001,36,86,0.4186,36.0
406274,18,43,0.4186,18.0
410885,74,177,0.4181,338.0
411158,97,232,0.4181,270.0
412165,33,79,0.4177,42.0
413085,43,103,0.4175,92.0
403048,134,321,0.4174,1663.43
401055,372,892,0.417,839.0
413820,10,24,0.4167,90.0
409367,15,36,0.4167,25.0
408506,15,36,0.4167,-36.41
401821,45,108,0.4167,122.0
413377,25,60,0.4167,230.0
410265,70,168,0.4167,355.0
410266,25,60,0.4167,55.0
413865,10,24,0.4167,42.0
414334,10,24,0.4167,34.0
411016,79,190,0.4158,116.0
406597,27,65,0.4154,130.0
408483,27,65,0.4154,46.0
400658,39,94,0.4149,64.0
408058,90,217,0.4147,234.0
410280,17,41,0.4146,54.0
405018,17,41,0.4146,106.0
406175,34,82,0.4146,323.216
406701,517,1249,0.4139,1014.0
415216,12,29,0.4138,10.8
412851,24,58,0.4138,43.0
404115,818,1977,0.4138,1800.996
409417,12,29,0.4138,18.0
412091,12,29,0.4138,20.0
405303,12,29,0.4138,19.0
406448,12,29,0.4138,15.0
411372,136,329,0.4134,197.0
410034,19,46,0.413,89.0
405733,104,252,0.4127,108.0
407840,78,189,0.4127,145.0
403754,40,97,0.4124,118.0
416312,54,131,0.4122,107.0
411145,331,804,0.4117,1443.0
408650,51,124,0.4113,246.556
400759,30,73,0.411,67.333
405223,23,56,0.4107,28.0
410952,16,39,0.4103,25.0
411795,16,39,0.4103,51.0
411573,66,161,0.4099,101.0
407460,593,1448,0.4095,3783.0
417157,36,88,0.4091,52.0
401538,18,44,0.4091,54.0
407978,45,110,0.4091,272.954
411821,9,22,0.4091,44.0
411142,78,191,0.4084,2686.0
411150,205,502,0.4084,704.0
409361,139,341,0.4076,514.0
410160,22,54,0.4074,60.0
408091,11,27,0.4074,14.0
404857,22,54,0.4074,30.0
409062,114,280,0.4071,62.166
405501,105,258,0.407,916.0
401909,50,123,0.4065,627.43
410906,13,32,0.4062,40.0
409904,458,1129,0.4057,475.248
403462,15,37,0.4054,84.005
417484,17,42,0.4048,28.0
412707,17,42,0.4048,32.0
409894,19,47,0.4043,43.0
412432,19,47,0.4043,30.5
406248,23,57,0.4035,122.0
409261,29,72,0.4028,126.0
412250,31,77,0.4026,53.0
405400,353,878,0.4021,583.0
412726,14,35,0.4,73.436
412497,12,30,0.4,36.0
407052,18,45,0.4,64.0
404034,10,25,0.4,97.0
415841,8,20,0.4,8.0
401890,30,75,0.4,36.0
413780,16,40,0.4,42.0
403195,16,40,0.4,16.0
403295,26,65,0.4,32.0
415817,46,115,0.4,24.663
405495,54,135,0.4,555.0
412103,14,35,0.4,14.0
404790,135,338,0.3994,913.71
403065,207,519,0.3988,1331.562
406783,167,419,0.3986,976.936
414033,27,68,0.3971,40.0
405430,52,131,0.3969,139.0
413024,279,703,0.3969,681.0
410517,23,58,0.3966,107.0
406433,80,202,0.396,378.614
409503,74,187,0.3957,151.0
407021,62,157,0.3949,276.0
403294,45,114,0.3947,56.0
404166,28,71,0.3944,445.0
407360,308,782,0.3939,769.0
412736,65,165,0.3939,184.0
413660,13,33,0.3939,45.0
406990,143,363,0.3939,863.188
405322,37,94,0.3936,43.0
407654,35,89,0.3933,1405.0
417290,46,117,0.3932,69.0
409406,68,173,0.3931,89.0
401237,66,168,0.3929,120.0
411501,55,140,0.3929,272.0
413921,33,84,0.3929,68.0
400498,11,28,0.3929,34.0
402424,22,56,0.3929,11.36
406852,530,1351,0.3923,2637.0
413409,20,51,0.3922,26.0
407635,20,51,0.3922,21.0
411419,20,51,0.3922,26.0
410423,20,51,0.3922,111.82
413854,9,23,0.3913,31.0
407463,18,46,0.3913,42.642
413227,294,753,0.3904,2839.816
415888,16,41,0.3902,78.0
403325,110,282,0.3901,152.404
412369,333,854,0.3899,1062.0
414591,30,77,0.3896,52.0
403226,102,262,0.3893,75.368
413680,14,36,0.3889,47.0
412783,35,90,0.3889,70.0
407328,155,399,0.3885,991.0
412764,52,134,0.3881,133.0
402329,19,49,0.3878,22.0
402668,102,263,0.3878,277.0
411710,12,31,0.3871,20.0
408568,12,31,0.3871,91.342
407330,823,2127,0.3869,8226.0
406179,29,75,0.3867,275.922
411683,17,44,0.3864,73.0
409864,39,101,0.3861,112.0
403228,22,57,0.386,20.514
411732,42,109,0.3853,92.0
412717,72,187,0.385,260.0
410213,10,26,0.3846,26.0
415746,10,26,0.3846,16.0
411677,20,52,0.3846,72.0
410032,30,78,0.3846,142.0
417434,15,39,0.3846,18.0
400833,10,26,0.3846,26.0
412291,78,203,0.3842,89.0
410226,43,112,0.3839,225.0
412314,43,112,0.3839,104.774
414435,33,86,0.3837,138.0
411320,33,86,0.3837,98.0
412527,18,47,0.383,36.0
413937,70,183,0.3825,90.0
406161,109,285,0.3825,174.0
405870,13,34,0.3824,16.0
403059,26,68,0.3824,179.036
407088,34,89,0.382,46.0
412654,21,55,0.3818,36.0
404014,71,186,0.3817,258.0
408513,29,76,0.3816,32.0
405607,8,21,0.381,56.0
407982,24,63,0.381,53.0
407750,8,21,0.381,32.0
417274,134,352,0.3807,222.0
408557,70,184,0.3804,198.0
413720,19,50,0.38,143.0
410017,19,50,0.38,99.0
410198,68,179,0.3799,202.0
416635,60,158,0.3797,56.234
407319,505,1331,0.3794,2508.0
409662,11,29,0.3793,11.0
403486,11,29,0.3793,-0.402
417236,11,29,0.3793,22.0
410029,25,66,0.3788,120.0
414260,28,74,0.3784,34.0
406891,14,37,0.3784,246.878
415880,14,37,0.3784,62.0
408115,234,619,0.378,10.638
413084,102,270,0.3778,283.0
407511,17,45,0.3778,193.876
405394,46,122,0.377,80.0
412387,26,69,0.3768,32.0
413594,153,406,0.3768,215.0
411144,32,85,0.3765,98.0
412533,67,178,0.3764,168.0
411328,214,569,0.3761,1051.0
411254,968,2577,0.3756,11556.0
404855,12,32,0.375,16.0
400657,21,56,0.375,24.0
411834,15,40,0.375,28.0
407878,18,48,0.375,84.0
406801,18,48,0.375,18.0
408653,192,512,0.375,841.571
405483,36,96,0.375,67.0
406151,48,128,0.375,89.0
408045,15,40,0.375,206.0
412567,179,478,0.3745,558.0
411313,70,187,0.3743,136.0
413350,46,123,0.374,66.0
415907,31,83,0.3735,72.0
412075,25,67,0.3731,49.0
410355,410,1099,0.3731,365.464
408405,104,279,0.3728,319.0
400494,35,94,0.3723,44.0
402091,13,35,0.3714,16.0
402484,10,27,0.3704,82.0
407260,20,54,0.3704,62.0
410159,115,311,0.3698,230.0
407418,34,92,0.3696,46.833
406661,17,46,0.3696,23.0
405590,92,249,0.3695,195.0
408550,93,252,0.369,232.0
405341,367,995,0.3688,1456.0
405132,14,38,0.3684,52.0
400372,14,38,0.3684,46.0
408816,14,38,0.3684,14.0
404813,14,38,0.3684,28.0
409626,14,38,0.3684,14.0
407473,916,2489,0.368,4049.0
406984,32,87,0.3678,127.664
408547,18,49,0.3673,73.0
403338,18,49,0.3673,77.0
408533,11,30,0.3667,14.0
407059,11,30,0.3667,61.19
410227,67,183,0.3661,309.0
411994,15,41,0.3659,48.0
408014,53,145,0.3655,446.0
413856,19,52,0.3654,91.0
403231,179,490,0.3653,107.236
407057,50,137,0.365,386.0
405844,31,85,0.3647,617.0
405481,16,44,0.3636,52.43
405875,12,33,0.3636,12.0
415115,12,33,0.3636,20.0
405666,8,22,0.3636,14.0
417204,20,55,0.3636,31.0
403224,20,55,0.3636,-0.136
409764,96,264,0.3636,175.0
412334,28,77,0.3636,141.333
413487,24,66,0.3636,152.0
417169,8,22,0.3636,14.0
409632,45,124,0.3629,74.0
417235,29,80,0.3625,38.0
408858,25,69,0.3623,66.0
407458,21,58,0.3621,44.0
407903,97,268,0.3619,312.0
402242,30,83,0.3614,34.0
401187,60,166,0.3614,75.0
405393,13,36,0.3611,21.0
417276,141,391,0.3606,251.0
410391,9,25,0.36,8.001
404766,9,25,0.36,12.0
402057,9,25,0.36,361.0
417237,9,25,0.36,13.0
412762,117,325,0.36,331.808
405838,72,200,0.36,287.0
403232,192,534,0.3596,376.615
406436,23,64,0.3594,63.0
409371,14,39,0.359,14.0
411832,14,39,0.359,100.0
408692,14,39,0.359,29.0
412662,19,53,0.3585,37.0
403229,67,187,0.3583,42.284
407981,24,67,0.3582,81.0
403821,48,134,0.3582,140.0
410142,24,67,0.3582,27.0
410313,24,67,0.3582,122.0
412833,64,179,0.3575,84.0
403379,114,319,0.3574,60.963
414371,10,28,0.3571,10.0
405877,10,28,0.3571,10.0
400823,20,56,0.3571,38.0
411156,45,126,0.3571,72.0
404338,25,70,0.3571,28.0
416640,76,213,0.3568,9.256
403835,202,567,0.3563,619.098
403766,47,132,0.3561,410.236
404627,68,191,0.356,120.0
406879,63,177,0.3559,61.287
408544,32,90,0.3556,92.0
408661,38,107,0.3551,44.0
417289,121,341,0.3548,194.0
404755,11,31,0.3548,26.0
405296,11,31,0.3548,22.0
408448,11,31,0.3548,14.0
417110,51,144,0.3542,54.0
403253,17,48,0.3542,159.436
407316,525,1483,0.354,2464.0
405975,23,65,0.3538,56.0
417269,143,405,0.3531,297.0
407770,376,1065,0.3531,4533.858
403459,12,34,0.3529,89.988
408185,12,34,0.3529,17.0
407807,42,119,0.3529,159.0
417370,91,258,0.3527,140.0
415702,73,207,0.3527,23.207
405832,62,176,0.3523,112.0
407072,94,267,0.3521,196.0
401735,44,125,0.352,87.0
410283,19,54,0.3519,38.0
402882,91,259,0.3514,325.891
405535,20,57,0.3509,81.143
409139,128,365,0.3507,198.0
411333,54,154,0.3506,221.0
407889,49,140,0.35,146.0
403604,7,20,0.35,17.0
407969,63,180,0.35,287.0
404091,14,40,0.35,14.0
412356,14,40,0.35,18.0
402032,450,1286,0.3499,3021.446
404912,43,123,0.3496,52.0
412953,22,63,0.3492,21.5
407758,15,43,0.3488,18.0
417293,133,382,0.3482,233.0
413467,63,181,0.3481,125.0
409314,144,414,0.3478,390.0
409939,8,23,0.3478,56.0
406806,8,23,0.3478,16.0
406544,8,23,0.3478,36.0
410617,24,69,0.3478,38.0
403617,57,164,0.3476,297.0
406673,158,455,0.3473,677.0
404111,34,98,0.3469,159.815
407471,52,150,0.3467,341.0
417373,53,153,0.3464,82.0
414433,9,26,0.3462,13.0
407385,9,26,0.3462,12.0
408598,9,26,0.3462,20.0
408504,9,26,0.3462,20.0
410325,9,26,0.3462,20.0
410108,9,26,0.3462,12.0
410220,9,26,0.3462,32.0
411090,9,26,0.3462,10.0
410166,19,55,0.3455,22.0
408301,57,165,0.3455,77.0
416799,19,55,0.3455,27.0
405850,76,220,0.3455,126.0
401517,77,223,0.3453,103.0
404070,10,29,0.3448,37.0
417265,120,348,0.3448,223.0
410044,20,58,0.3448,26.0
410389,335,972,0.3447,599.935
403074,61,177,0.3446,261.493
416008,609,1768,0.3445,4527.186
403327,21,61,0.3443,598.789
413615,32,93,0.3441,41.75
416407,141,410,0.3439,201.0
409327,11,32,0.3438,14.0
406959,319,929,0.3434,3815.305
408919,12,35,0.3429,24.0
400825,62,181,0.3425,401.0
415885,40,117,0.3419,40.0
407567,745,2180,0.3417,3483.0
409093,159,466,0.3412,216.0
410038,15,44,0.3409,26.0
414274,31,91,0.3407,40.0
413391,226,664,0.3404,1713.0
407485,16,47,0.3404,19.0
406843,16,47,0.3404,19.0
408459,17,50,0.34,22.0
415178,17,50,0.34,52.0
403394,35,103,0.3398,63.0
400795,18,53,0.3396,24.0
412652,56,165,0.3394,102.0
411357,21,62,0.3387,47.0
409439,412,1217,0.3385,1396.0
407378,24,71,0.338,24.0
411678,457,1352,0.338,1344.0
401341,49,145,0.3379,92.0
415201,25,74,0.3378,360.0
407719,28,83,0.3373,22.584
403390,34,101,0.3366,89.0
405718,68,202,0.3366,175.0
407370,34,101,0.3366,168.0
417357,76,226,0.3363,82.0
409562,44,131,0.3359,143.0
408480,49,146,0.3356,60.0
412973,122,364,0.3352,153.0
404270,119,356,0.3343,196.0
413554,37,111,0.3333,46.0
414300,9,27,0.3333,20.0
409715,14,42,0.3333,27.01
406655,78,234,0.3333,218.0
409621,7,21,0.3333,10.0
412531,28,84,0.3333,77.0
407408,13,39,0.3333,138.43
408895,8,24,0.3333,16.0
413468,13,39,0.3333,40.0
413449,18,54,0.3333,35.0
414808,16,48,0.3333,30.0
405917,14,42,0.3333,134.0
400725,8,24,0.3333,18.98
411629,7,21,0.3333,10.0
407123,12,36,0.3333,20.0
405923,13,39,0.3333,37.0
413402,33,99,0.3333,50.0
402771,8,24,0.3333,9.0
404586,55,165,0.3333,87.0
401705,10,30,0.3333,32.833
406072,8,24,0.3333,8.0
401416,8,24,0.3333,23.0
411496,7,21,0.3333,12.0
417332,31,93,0.3333,345.0
414470,12,36,0.3333,24.0
413097,20,60,0.3333,26.0
413477,23,69,0.3333,40.0
401768,7,21,0.3333,7.0
413285,11,33,0.3333,14.0
405541,15,45,0.3333,32.0
407679,19,57,0.3333,36.0
400798,8,24,0.3333,8.0
410991,137,412,0.3325,353.0
407450,121,364,0.3324,299.0
406324,128,386,0.3316,-903.795
402422,49,148,0.3311,5.152
405811,88,266,0.3308,-1.382
408556,82,248,0.3306,405.0
413397,37,112,0.3304,53.0
410944,35,106,0.3302,88.0
409399,206,625,0.3296,1658.0
410263,29,88,0.3295,54.0
409909,1359,4128,0.3292,531.416
413038,26,79,0.3291,29.0
412530,48,146,0.3288,64.0
403057,224,682,0.3284,1161.837
411374,22,67,0.3284,54.0
415002,67,204,0.3284,383.0
403058,153,466,0.3283,698.913
402218,387,1179,0.3282,1308.74
411873,257,784,0.3278,619.0
402332,97,296,0.3277,223.0
415700,38,116,0.3276,141.0
411877,19,58,0.3276,25.0
404047,18,55,0.3273,21.0
410338,143,437,0.3272,230.0
408060,682,2085,0.3271,2476.0
406010,17,52,0.3269,26.0
405891,17,52,0.3269,30.0
407358,34,104,0.3269,203.0
410671,105,322,0.3261,286.0
405377,28,86,0.3256,178.68
409002,39,120,0.325,54.0
411011,25,77,0.3247,46.0
407492,23,71,0.3239,58.0
403050,181,559,0.3238,647.345
414230,11,34,0.3235,14.0
414138,11,34,0.3235,26.0
410049,11,34,0.3235,107.0
406757,65,201,0.3234,232.0
410442,21,65,0.3231,94.0
413250,72,223,0.3229,81.0
406077,41,127,0.3228,76.0
407665,51,158,0.3228,69.0
414314,10,31,0.3226,10.0
404128,10,31,0.3226,126.26
407817,10,31,0.3226,28.0
415993,10,31,0.3226,10.0
415930,10,31,0.3226,16.0
417297,36,112,0.3214,47.0
412415,18,56,0.3214,41.0
410561,9,28,0.3214,13.0
405331,9,28,0.3214,17.0
410799,18,56,0.3214,21.0
416341,9,28,0.3214,28.0
414507,9,28,0.3214,12.0
408030,18,56,0.3214,34.0
406868,36,112,0.3214,66.0
401345,18,56,0.3214,99.0
402973,106,330,0.3212,615.594
407321,294,916,0.321,991.0
410744,17,53,0.3208,23.0
406272,34,106,0.3208,72.0
413860,42,131,0.3206,51.0
411141,8,25,0.32,16.0
405280,16,50,0.32,5.62
408446,8,25,0.32,8.0
402407,8,25,0.32,8.0
415983,8,25,0.32,5.833
404268,39,122,0.3197,112.0
407470,1315,4119,0.3193,6392.0
409860,15,47,0.3191,15.0
410327,127,398,0.3191,457.0
406582,44,138,0.3188,111.0
411107,92,289,0.3183,147.0
412560,7,22,0.3182,13.0
413756,7,22,0.3182,10.0
417366,27,85,0.3176,29.0
407459,47,148,0.3176,110.0
413946,27,85,0.3176,51.0
400079,46,145,0.3172,56.0
412580,26,82,0.3171,9.259
410734,204,644,0.3168,374.0
400152,51,161,0.3168,60.0
405248,12,38,0.3158,26.0
406563,18,57,0.3158,32.0
407017,72,228,0.3158,126.0
407315,667,2112,0.3158,2720.0
406924,35,111,0.3153,53.0
401468,17,54,0.3148,20.0
410207,28,89,0.3146,170.0
400175,346,1100,0.3145,430.431
409366,11,35,0.3143,12.999
400637,11,35,0.3143,-4.59
410014,44,140,0.3143,70.0
406186,11,35,0.3143,26.0
403254,55,175,0.3143,640.466
413545,104,331,0.3142,478.0
412598,27,86,0.314,141.416
407157,124,395,0.3139,200.0
406213,86,274,0.3139,158.0
415789,75,239,0.3138,-19.115
409434,16,51,0.3137,50.0
417474,16,51,0.3137,130.0
409494,202,644,0.3137,1792.087
409638,157,501,0.3134,221.78
405752,52,166,0.3133,94.0
405357,15,48,0.3125,18.0
414286,10,32,0.3125,17.0
407161,15,48,0.3125,38.0
408719,15,48,0.3125,104.5
412232,15,48,0.3125,3.634
411697,73,234,0.312,150.0
417403,34,109,0.3119,96.0
400035,68,218,0.3119,108.39
408000,58,186,0.3118,124.0
408407,47,151,0.3113,153.0
414614,476,1530,0.3111,1212.0
404113,383,1233,0.3106,2002.811
403061,122,393,0.3104,491.802
406957,27,87,0.3103,53.0
400703,18,58,0.3103,36.592
404202,9,29,0.3103,62.493
414580,13,42,0.3095,24.0
400257,13,42,0.3095,19.61
409401,143,462,0.3095,1358.0
402061,26,84,0.3095,72.0
401412,26,84,0.3095,55.0
404159,43,139,0.3094,52.0
415786,103,333,0.3093,200.0
404903,34,110,0.3091,124.0
401137,331,1072,0.3088,131.633
416318,21,68,0.3088,21.0
404925,42,136,0.3088,111.3
408958,50,162,0.3086,278.554
412320,25,81,0.3086,113.801
410721,50,162,0.3086,165.0
413659,45,146,0.3082,66.0
405915,102,331,0.3082,134.0
411472,16,52,0.3077,81.0
402427,16,52,0.3077,-18.4
403243,8,26,0.3077,103.0
413244,12,39,0.3077,226.749
413601,8,26,0.3077,8.0
401398,64,208,0.3077,156.0
411762,184,598,0.3077,35204.0
404084,8,26,0.3077,16.0
414265,8,26,0.3077,56.0
412155,12,39,0.3077,14.0
411497,8,26,0.3077,22.0
407710,83,270,0.3074,572.0
401433,75,244,0.3074,125.0
401929,364,1187,0.3067,2251.682
414023,15,49,0.3061,18.0
408604,15,49,0.3061,18.0
409273,41,134,0.306,58.0
410163,18,59,0.3051,26.0
405544,18,59,0.3051,27.0
400935,74,243,0.3045,107.0
416986,28,92,0.3043,151.0
406865,35,115,0.3043,35.0
407886,14,46,0.3043,116.0
414373,7,23,0.3043,8.0
410223,7,23,0.3043,10.0
406787,7,23,0.3043,7.0
403049,259,852,0.304,4652.536
403388,31,102,0.3039,121.0
405295,376,1238,0.3037,450.0
403046,128,422,0.3033,579.499
409885,40,132,0.303,120.0
408241,10,33,0.303,12.0
411382,10,33,0.303,16.0
406817,10,33,0.303,18.0
409631,10,33,0.303,18.0
411232,10,33,0.303,15.0
403060,23,76,0.3026,107.662
405999,62,205,0.3024,184.0
417100,13,43,0.3023,16.0
412325,107,354,0.3023,406.485
401917,13,43,0.3023,16.0
407446,39,129,0.3023,62.0
407332,1061,3513,0.302,7764.0
411833,176,584,0.3014,241.0
400821,47,156,0.3013,70.0
408287,50,166,0.3012,91.0
410424,37,123,0.3008,285.0
410629,77,256,0.3008,300.0
411259,154,513,0.3002,482.0
408181,9,30,0.3,19.0
405354,18,60,0.3,51.0
410784,6,20,0.3,6.0
401824,6,20,0.3,6.0
404032,6,20,0.3,18.0
405879,12,40,0.3,12.0
408580,6,20,0.3,53.0
411902,6,20,0.3,6.0
407068,33,110,0.3,74.0
414270,9,30,0.3,17.0
406045,9,30,0.3,17.0
413218,18,60,0.3,24.0
409821,6,20,0.3,7.0
404160,18,60,0.3,47.84
402794,15,50,0.3,142.569
411024,694,2314,0.2999,1960.0
401096,38,127,0.2992,104.0
411384,32,107,0.2991,40.0
410853,186,622,0.299,1086.0
403255,81,271,0.2989,163.0
413825,17,57,0.2982,40.0
410876,17,57,0.2982,132.0
407831,14,47,0.2979,111.39
411600,25,84,0.2976,45.0
401329,72,242,0.2975,78.0
407122,22,74,0.2973,42.0
417270,65,219,0.2968,115.0
406720,8,27,0.2963,8.0
400139,48,162,0.2963,54.0
406276,8,27,0.2963,8.0
417342,8,27,0.2963,24.0
402071,50,169,0.2959,56.0
405290,50,169,0.2959,175.0
409036,168,568,0.2958,553.0
405176,34,115,0.2957,175.562
406988,346,1171,0.2955,3094.288
406895,13,44,0.2955,162.0
407350,13,44,0.2955,55.448
411715,13,44,0.2955,24.0
412525,68,231,0.2944,290.0
406132,30,102,0.2941,56.0
404966,10,34,0.2941,37.75
401235,10,34,0.2941,10.0
406571,10,34,0.2941,10.0
411503,10,34,0.2941,28.0
409519,54,184,0.2935,202.0
401084,22,75,0.2933,32.0
404692,39,133,0.2932,250.678
400857,97,331,0.2931,564.0
401510,17,58,0.2931,20.0
407389,12,41,0.2927,17.0
409597,12,41,0.2927,14.151
416935,47,161,0.2919,62.0
410635,1096,3755,0.2919,5108.0
407939,7,24,0.2917,10.0
401175,14,48,0.2917,26.001
407559,21,72,0.2917,76.0
401338,14,48,0.2917,25.0
