product_code,temperature_condition,min_temperature,max_temperature,temperature_range,freshness_category,is_perishable
6420256010815,8,16.0,25.0,9.0,low_sensitivity,0
7310350121243,8,2.0,25.0,23.0,low_sensitivity,0
8410076520111,8,18.0,22.0,4.0,low_sensitivity,0
8712100250101,8,18.0,22.0,4.0,low_sensitivity,0
6412001015886,8,18.0,22.0,4.0,low_sensitivity,0
7310130411885,8,15.0,25.0,10.0,low_sensitivity,0
6416438016034,3,2.0,6.0,4.0,high_sensitivity,1
6416438012036,3,2.0,6.0,4.0,high_sensitivity,1
4008400231327,8,16.0,20.0,4.0,low_sensitivity,0
6417510024725,8,2.0,25.0,23.0,low_sensitivity,0
8410076590039,8,18.0,22.0,4.0,low_sensitivity,0
5709678217844,8,18.0,22.0,4.0,low_sensitivity,0
6410880025101,8,,,,low_sensitivity,0
8715000995684,8,18.0,22.0,4.0,low_sensitivity,0
5060108450362,8,,,,low_sensitivity,0
16416710010078,8,18.0,22.0,4.0,low_sensitivity,0
6416597115180,8,2.0,25.0,23.0,low_sensitivity,0
6410601348106,8,1.0,30.0,29.0,low_sensitivity,0
17311310035287,8,5.0,25.0,20.0,low_sensitivity,0
2300215000000,3,,,,high_sensitivity,1
2300223300000,4,,,,medium_sensitivity,1
6418401688231,8,,,,low_sensitivity,0
6438160480112,8,5.0,25.0,20.0,low_sensitivity,0
7321031234541,8,,,,low_sensitivity,0
2050000056451,3,,,,high_sensitivity,1
2300212700000,3,,,,high_sensitivity,1
7311170022826,3,0.0,6.0,6.0,high_sensitivity,1
6410601127541,8,5.0,30.0,25.0,low_sensitivity,0
6410607613413,8,,,,low_sensitivity,0
6405632862004,7,-25.0,-18.0,7.0,low_sensitivity,0
2300232300000,5,,,,medium_sensitivity,1
6420002056036,8,18.0,22.0,4.0,low_sensitivity,0
6416438010032,3,2.0,6.0,4.0,high_sensitivity,1
6415350702537,2,,,,high_sensitivity,1
5000186821098,8,5.0,25.0,20.0,low_sensitivity,0
6411301159979,8,1.0,25.0,24.0,low_sensitivity,0
8712566891672,8,18.0,22.0,4.0,low_sensitivity,0
6430104952457,7,-30.0,-18.0,12.0,low_sensitivity,0
64002316,8,,,,low_sensitivity,0
6414504748889,8,,,,low_sensitivity,0
6430104950750,7,-30.0,-18.0,12.0,low_sensitivity,0
8410076500021,8,18.0,22.0,4.0,low_sensitivity,0
2300209900000,6,,,,low_sensitivity,0
2300211700000,2,,,,high_sensitivity,1
6420614280287,8,,,,low_sensitivity,0
6416438014030,3,2.0,6.0,4.0,high_sensitivity,1
6420610112551,8,18.0,22.0,4.0,low_sensitivity,0
6417700051524,8,18.0,22.0,4.0,low_sensitivity,0
6420256010860,8,5.0,30.0,25.0,low_sensitivity,0
8410076520128,8,18.0,22.0,4.0,low_sensitivity,0
6430011790098,4,,,,medium_sensitivity,1
6417700050527,8,18.0,22.0,4.0,low_sensitivity,0
024000011859,8,18.0,22.0,4.0,low_sensitivity,0
6418400078026,8,,,,low_sensitivity,0
6416584418898,8,,,,low_sensitivity,0
6412001032227,4,2.0,6.0,4.0,medium_sensitivity,1
7321011569182,8,,,,low_sensitivity,0
2300236500000,4,,,,medium_sensitivity,1
6430012990831,3,2.0,6.0,4.0,high_sensitivity,1
17311312002140,8,5.0,25.0,20.0,low_sensitivity,0
6417700050466,8,18.0,22.0,4.0,low_sensitivity,0
6417700050787,8,18.0,22.0,4.0,low_sensitivity,0
7300400702942,8,10.0,22.0,12.0,low_sensitivity,0
6410880015102,8,,,,low_sensitivity,0
6411301165963,8,1.0,25.0,24.0,low_sensitivity,0
5060108450027,8,,,,low_sensitivity,0
6416438013033,3,2.0,6.0,4.0,high_sensitivity,1
7310892036005,7,-25.0,-18.0,7.0,low_sensitivity,0
6410600109210,8,,,,low_sensitivity,0
6415130041726,8,0.0,25.0,25.0,low_sensitivity,0
6412001032210,4,2.0,6.0,4.0,medium_sensitivity,1
6430012990817,3,2.0,6.0,4.0,high_sensitivity,1
6405346000242,3,0.0,6.0,6.0,high_sensitivity,1
6416438017031,3,2.0,6.0,4.0,high_sensitivity,1
2050000054525,3,,,,high_sensitivity,1
7322540695786,8,,,,low_sensitivity,0
6418400078019,8,,,,low_sensitivity,0
64002323,8,18.0,23.0,5.0,low_sensitivity,0
2300211800000,4,,,,medium_sensitivity,1
6420610112544,8,18.0,22.0,4.0,low_sensitivity,0
6414201004110,8,3.0,22.0,19.0,low_sensitivity,0
6424908461840,8,18.0,22.0,4.0,low_sensitivity,0
6430104950699,7,-30.0,-18.0,12.0,low_sensitivity,0
6415130041474,8,0.0,25.0,25.0,low_sensitivity,0
6417964804171,8,5.0,25.0,20.0,low_sensitivity,0
6411301169893,8,1.0,25.0,24.0,low_sensitivity,0
6412000015870,8,18.0,22.0,4.0,low_sensitivity,0
6411404012348,8,16.0,20.0,4.0,low_sensitivity,0
6415130043447,8,0.0,25.0,25.0,low_sensitivity,0
2300209800000,3,,,,high_sensitivity,1
2300211000000,3,,,,high_sensitivity,1
6405346003069,7,-25.0,-18.0,7.0,low_sensitivity,0
6411301169787,8,1.0,25.0,24.0,low_sensitivity,0
6414206405981,8,3.0,22.0,19.0,low_sensitivity,0
024000001645,8,18.0,22.0,4.0,low_sensitivity,0
070177529543,8,18.0,22.0,4.0,low_sensitivity,0
6412000026487,8,18.0,22.0,4.0,low_sensitivity,0
7310290004200,7,-25.0,-18.0,7.0,low_sensitivity,0
2050000056932,3,,,,high_sensitivity,1
6416438011039,3,2.0,6.0,4.0,high_sensitivity,1
17311310026698,8,5.0,25.0,20.0,low_sensitivity,0
7310806442243,8,4.0,25.0,21.0,low_sensitivity,0
6416438814302,4,2.0,6.0,4.0,medium_sensitivity,1
6430011812851,8,18.0,22.0,4.0,low_sensitivity,0
6415131041718,8,0.0,25.0,25.0,low_sensitivity,0
2300212300000,8,,,,unknown,0
6430104952655,7,-30.0,-18.0,12.0,low_sensitivity,0
7322551037964,8,10.0,25.0,15.0,low_sensitivity,0
6420260827416,7,-25.0,-18.0,7.0,low_sensitivity,0
6419370302111,8,,,,low_sensitivity,0
6416553003681,7,-25.0,-18.0,7.0,low_sensitivity,0
6414000464481,8,15.0,25.0,10.0,low_sensitivity,0
6416661013091,7,-25.0,-18.0,7.0,low_sensitivity,0
2300251000000,4,,,,medium_sensitivity,1
6416345001574,7,-35.0,-18.0,17.0,low_sensitivity,0
7311310045418,8,5.0,25.0,20.0,low_sensitivity,0
8710605010589,8,18.0,22.0,4.0,low_sensitivity,0
7322551052738,8,4.0,25.0,21.0,low_sensitivity,0
5014276700453,8,18.0,22.0,4.0,low_sensitivity,0
3036810204069,8,2.0,25.0,23.0,low_sensitivity,0
6420256402931,8,5.0,30.0,25.0,low_sensitivity,0
7330242829033,7,-22.0,-18.0,4.0,low_sensitivity,0
2356201200000,7,-20.0,-18.0,2.0,low_sensitivity,0
2300250900000,2,,,,high_sensitivity,1
6417900845800,8,18.0,22.0,4.0,low_sensitivity,0
16416597814349,8,2.0,25.0,23.0,low_sensitivity,0
2300260000000,4,,,,medium_sensitivity,1
8410031957310,8,5.0,25.0,20.0,low_sensitivity,0
16430028239457,7,-21.0,-18.0,3.0,low_sensitivity,0
5010705110367,8,,,,low_sensitivity,0
2300252200000,5,,,,medium_sensitivity,1
6438207011545,4,4.0,8.0,4.0,medium_sensitivity,1
6411404021043,8,16.0,20.0,4.0,low_sensitivity,0
6438207011514,4,4.0,8.0,4.0,medium_sensitivity,1
2300250400000,4,,,,medium_sensitivity,1
2300251600000,5,,,,medium_sensitivity,1
6410411272042,8,,,,low_sensitivity,0
8712566319206,8,,,,low_sensitivity,0
2300252400000,2,,,,high_sensitivity,1
7331217011651,8,18.0,22.0,4.0,low_sensitivity,0
5700101111302,8,18.0,22.0,4.0,low_sensitivity,0
6414504294256,8,18.0,22.0,4.0,low_sensitivity,0
6416453485273,8,18.0,22.0,4.0,low_sensitivity,0
6430053060180,4,,,,medium_sensitivity,1
7394376615771,4,2.0,8.0,6.0,medium_sensitivity,1
16416597814059,8,2.0,25.0,23.0,low_sensitivity,0
6414504294225,8,18.0,22.0,4.0,low_sensitivity,0
7392672104104,4,2.0,8.0,6.0,medium_sensitivity,1
6416061017309,8,,,,low_sensitivity,0
7321031710052,8,,,,low_sensitivity,0
6420101683256,8,3.0,22.0,19.0,low_sensitivity,0
6420610112285,8,18.0,22.0,4.0,low_sensitivity,0
6412090101163,8,,,,low_sensitivity,0
6411401054167,8,16.0,20.0,4.0,low_sensitivity,0
7322551052721,8,4.0,25.0,21.0,low_sensitivity,0
6408642976464,3,,,,high_sensitivity,1
2300251800000,4,,,,medium_sensitivity,1
6411404030519,8,18.0,22.0,4.0,low_sensitivity,0
6412000046454,7,-25.0,-18.0,7.0,low_sensitivity,0
7310791104478,8,,,,low_sensitivity,0
2300254800000,3,,,,high_sensitivity,1
7321031566475,8,,,,low_sensitivity,0
6430104950705,7,-30.0,-18.0,12.0,low_sensitivity,0
2050000097966,5,,,,medium_sensitivity,1
6410607607931,8,,,,low_sensitivity,0
6438207011507,4,4.0,8.0,4.0,medium_sensitivity,1
6430024965001,8,18.0,22.0,4.0,low_sensitivity,0
2300250600000,3,,,,high_sensitivity,1
3700651547561,3,,,,high_sensitivity,1
6411404021050,8,16.0,20.0,4.0,low_sensitivity,0
2300254400000,5,,,,medium_sensitivity,1
6416597018726,8,2.0,25.0,23.0,low_sensitivity,0
7311310045579,8,3.0,32.0,29.0,low_sensitivity,0
2300257600000,4,,,,medium_sensitivity,1
2300251400000,4,,,,medium_sensitivity,1
8020542112025,8,18.0,22.0,4.0,low_sensitivity,0
7322551052684,8,4.0,25.0,21.0,low_sensitivity,0
6410600112425,8,,,,low_sensitivity,0
8020542111127,8,18.0,22.0,4.0,low_sensitivity,0
6420256404997,8,5.0,25.0,20.0,low_sensitivity,0
7313160410255,4,4.0,8.0,4.0,medium_sensitivity,1
6416597416423,8,2.0,25.0,23.0,low_sensitivity,0
6416453434790,8,18.0,18.0,0.0,low_sensitivity,0
2300252700000,4,,,,medium_sensitivity,1
6414630010157,8,,,,low_sensitivity,0
2300250300000,4,,,,medium_sensitivity,1
6418401686077,8,,,,low_sensitivity,0
2300253000000,4,,,,medium_sensitivity,1
6412090313023,8,,,,low_sensitivity,0
6424908224438,8,18.0,22.0,4.0,low_sensitivity,0
7312220000054,8,5.0,30.0,25.0,low_sensitivity,0
6411410807358,8,,,,low_sensitivity,0
6411404054157,8,16.0,20.0,4.0,low_sensitivity,0
6417900846500,8,18.0,22.0,4.0,low_sensitivity,0
25201194000022,8,18.0,22.0,4.0,low_sensitivity,0
6412000026425,8,18.0,22.0,4.0,low_sensitivity,0
6437005072802,7,-25.0,-18.0,7.0,low_sensitivity,0
6410600112289,8,,,,low_sensitivity,0
6430025644325,8,5.0,20.0,15.0,low_sensitivity,0
6438207011422,8,18.0,22.0,4.0,low_sensitivity,0
6409530659568,8,1.0,30.0,29.0,low_sensitivity,0
3359624126083,3,,,,high_sensitivity,1
6416884191729,8,5.0,25.0,20.0,low_sensitivity,0
6436000091504,8,15.0,21.0,6.0,low_sensitivity,0
6430103952632,7,-30.0,-18.0,12.0,low_sensitivity,0
6414504298094,8,18.0,22.0,4.0,low_sensitivity,0
6437005072963,7,-25.0,-18.0,7.0,low_sensitivity,0
6417700060205,7,-25.0,-18.0,7.0,low_sensitivity,0
6412000026548,8,18.0,22.0,4.0,low_sensitivity,0
6410607606866,8,,,,low_sensitivity,0
7311310041489,8,5.0,25.0,20.0,low_sensitivity,0
2300252000000,3,,,,high_sensitivity,1
6414300008156,8,,,,low_sensitivity,0
6411404017626,8,16.0,20.0,4.0,low_sensitivity,0
5701014032586,7,-25.0,-18.0,7.0,low_sensitivity,0
5413056023865,7,-25.0,-18.0,7.0,low_sensitivity,0
2300257700000,4,,,,medium_sensitivity,1
8410031957334,8,5.0,25.0,20.0,low_sensitivity,0
7321037580024,8,,,,low_sensitivity,0
2300260100000,4,,,,medium_sensitivity,1
6412000040537,7,-25.0,-18.0,7.0,low_sensitivity,0
6410607111957,8,,,,low_sensitivity,0
6411404015837,8,16.0,20.0,4.0,low_sensitivity,0
6412000026463,8,18.0,22.0,4.0,low_sensitivity,0
7316803555528,7,-25.0,-18.0,7.0,low_sensitivity,0
16416597017634,8,2.0,25.0,23.0,low_sensitivity,0
2300257000000,5,,,,medium_sensitivity,1
16416597814035,8,2.0,25.0,23.0,low_sensitivity,0
6415002500153,8,2.0,25.0,23.0,low_sensitivity,0
6415002519254,8,2.0,25.0,23.0,low_sensitivity,0
6414000042252,8,15.0,25.0,10.0,low_sensitivity,0
6426600051008,8,,,,low_sensitivity,0
6412090101187,8,,,,low_sensitivity,0
7310471244562,8,4.0,22.0,18.0,low_sensitivity,0
2300253200000,4,,,,medium_sensitivity,1
6412000026555,8,18.0,22.0,4.0,low_sensitivity,0
2300253300000,4,,,,medium_sensitivity,1
7311310045517,8,5.0,25.0,20.0,low_sensitivity,0
6417700050329,8,18.0,22.0,4.0,low_sensitivity,0
7311310045401,8,5.0,25.0,20.0,low_sensitivity,0
6414000041255,8,15.0,25.0,10.0,low_sensitivity,0
6414803400075,8,,,,low_sensitivity,0
17311310031012,8,5.0,25.0,20.0,low_sensitivity,0
6416453190542,8,18.0,22.0,4.0,low_sensitivity,0
7322551052714,8,4.0,25.0,21.0,low_sensitivity,0
6430103965410,7,-30.0,-18.0,12.0,low_sensitivity,0
6420900004320,8,18.0,22.0,4.0,low_sensitivity,0
2300251300000,2,,,,high_sensitivity,1
5701095014716,8,18.0,22.0,4.0,low_sensitivity,0
6438207011408,4,5.0,15.0,10.0,medium_sensitivity,1
6414504119375,8,18.0,22.0,4.0,low_sensitivity,0
6410381192036,8,18.0,22.0,4.0,low_sensitivity,0
6420256419243,8,5.0,25.0,20.0,low_sensitivity,0
2300259800000,4,,,,medium_sensitivity,1
7321031710021,8,,,,low_sensitivity,0
7310471225561,8,4.0,22.0,18.0,low_sensitivity,0
6412000026562,8,18.0,22.0,4.0,low_sensitivity,0
2300257800000,3,,,,high_sensitivity,1
6415350000022,3,,,,high_sensitivity,1
25201194000817,8,18.0,22.0,4.0,low_sensitivity,0
2300253100000,5,,,,medium_sensitivity,1
6420260810272,7,-25.0,-18.0,7.0,low_sensitivity,0
2300257200000,3,,,,high_sensitivity,1
6436000001749,8,16.0,22.0,6.0,low_sensitivity,0
2300251200000,5,,,,medium_sensitivity,1
7310700673262,8,18.0,22.0,4.0,low_sensitivity,0
8425520001108,3,,,,high_sensitivity,1
6418622000119,3,,,,high_sensitivity,1
6430034011545,8,1.0,28.0,27.0,low_sensitivity,0
6411410000407,8,22.0,26.0,4.0,low_sensitivity,0
5400357040110,3,,,,high_sensitivity,1
6415350000039,4,,,,medium_sensitivity,1
7394376615689,8,18.0,22.0,4.0,low_sensitivity,0
6416597115265,8,2.0,25.0,23.0,low_sensitivity,0
2300253600000,4,,,,medium_sensitivity,1
6415400080004,8,5.0,40.0,35.0,low_sensitivity,0
6438207011521,4,4.0,8.0,4.0,medium_sensitivity,1
6412090101200,8,,,,low_sensitivity,0
5201119006678,8,18.0,22.0,4.0,low_sensitivity,0
16416597814363,8,2.0,25.0,23.0,low_sensitivity,0
5014276710810,8,18.0,22.0,4.0,low_sensitivity,0
7311310041199,8,,,,low_sensitivity,0
7622200363346,8,10.0,20.0,10.0,low_sensitivity,0
4004311047828,8,-25.0,-18.0,7.0,low_sensitivity,0
2300250700000,4,,,,medium_sensitivity,1
2300257900000,4,,,,medium_sensitivity,1
5701027001869,8,18.0,25.0,7.0,low_sensitivity,0
2300256900000,5,,,,medium_sensitivity,1
7322551052707,8,4.0,25.0,21.0,low_sensitivity,0
6414300008149,8,,,,low_sensitivity,0
6410607113623,8,,,,low_sensitivity,0
6416046302000,3,2.0,4.0,2.0,high_sensitivity,1
6412500002134,8,16.0,18.0,2.0,low_sensitivity,0
2050000054051,4,,,,medium_sensitivity,1
6415350000855,4,,,,medium_sensitivity,1
6420610110496,8,18.0,22.0,4.0,low_sensitivity,0
6416046180004,4,2.0,4.0,2.0,medium_sensitivity,1
6430104965303,7,-30.0,-18.0,12.0,low_sensitivity,0
6411401042317,8,18.0,22.0,4.0,low_sensitivity,0
6411401042324,8,18.0,22.0,4.0,low_sensitivity,0
2300322000000,8,,,,unknown,0
011210116870,8,18.0,22.0,4.0,low_sensitivity,0
6416710020711,8,18.0,22.0,4.0,low_sensitivity,0
6417700053122,8,18.0,22.0,4.0,low_sensitivity,0
6410702197252,6,,,,low_sensitivity,0
7311310046903,8,5.0,25.0,20.0,low_sensitivity,0
6418400083945,8,,,,low_sensitivity,0
6416553002301,7,-25.0,-18.0,7.0,low_sensitivity,0
6414201702504,8,3.0,22.0,19.0,low_sensitivity,0
6414800722125,8,,,,low_sensitivity,0
6414504296120,8,5.0,35.0,30.0,low_sensitivity,0
6413200589024,8,,,,low_sensitivity,0
2300301300000,2,,,,high_sensitivity,1
6410500046516,8,18.0,22.0,4.0,low_sensitivity,0
8054377498924,7,-25.0,-18.0,7.0,low_sensitivity,0
6430104965358,7,-30.0,-18.0,12.0,low_sensitivity,0
6417964481778,8,5.0,25.0,20.0,low_sensitivity,0
6411404014977,8,16.0,20.0,4.0,low_sensitivity,0
25201194037073,8,18.0,22.0,4.0,low_sensitivity,0
2050000063480,4,,,,medium_sensitivity,1
6418401667939,8,,,,low_sensitivity,0
4006508200450,8,1.0,25.0,24.0,low_sensitivity,0
7313160530250,4,4.0,8.0,4.0,medium_sensitivity,1
6418401667915,8,,,,low_sensitivity,0
6420610110502,8,18.0,22.0,4.0,low_sensitivity,0
,8,,,,unknown,0
2300301100000,4,,,,medium_sensitivity,1
6414800793347,8,,,,low_sensitivity,0
6418400088315,8,,,,low_sensitivity,0
6430104952471,7,-30.0,-18.0,12.0,low_sensitivity,0
6418401667922,8,,,,low_sensitivity,0
3291811156872,7,,,,low_sensitivity,0
6430025642598,8,5.0,24.0,19.0,low_sensitivity,0
2300311600000,4,,,,medium_sensitivity,1
6416046676125,3,2.0,4.0,2.0,high_sensitivity,1
6410140010571,8,18.0,22.0,4.0,low_sensitivity,0
15765228250119,8,,,,low_sensitivity,0
6416046460007,3,2.0,4.0,2.0,high_sensitivity,1
6414201713609,8,3.0,22.0,19.0,low_sensitivity,0
7310620053854,7,-25.0,-18.0,7.0,low_sensitivity,0
6415000183150,8,,,,low_sensitivity,0
4008400510125,8,16.0,20.0,4.0,low_sensitivity,0
2050000033483,4,,,,medium_sensitivity,1
2300311200000,8,,,,low_sensitivity,0
6409290002437,3,2.0,6.0,4.0,high_sensitivity,1
7310620053847,7,-25.0,-18.0,7.0,low_sensitivity,0
2300311100000,4,,,,medium_sensitivity,1
8717154058611,7,,,,low_sensitivity,0
6416046672127,5,8.0,12.0,4.0,medium_sensitivity,1
6412500011938,8,16.0,18.0,2.0,low_sensitivity,0
7321031591422,8,,,,low_sensitivity,0
6430104950613,7,-30.0,-18.0,12.0,low_sensitivity,0
6420610110014,8,18.0,22.0,4.0,low_sensitivity,0
6430104952648,7,-30.0,-18.0,12.0,low_sensitivity,0
6426600016052,8,,,,low_sensitivity,0
6411404022019,8,18.0,22.0,4.0,low_sensitivity,0
6415002506810,8,2.0,25.0,23.0,low_sensitivity,0
2300317200000,4,,,,medium_sensitivity,1
8717154058604,7,,,,low_sensitivity,0
6430104952389,7,-30.0,-18.0,12.0,low_sensitivity,0
7310893030101,7,-25.0,-18.0,7.0,low_sensitivity,0
6414300014508,8,,,,low_sensitivity,0
6430103966578,7,-30.0,-18.0,12.0,low_sensitivity,0
2300301000000,5,2.0,7.0,5.0,medium_sensitivity,1
026102600269,8,,,,low_sensitivity,0
6420610110472,8,18.0,25.0,7.0,low_sensitivity,0
6418401684219,8,,,,low_sensitivity,0
6416710010446,8,18.0,22.0,4.0,low_sensitivity,0
2300320300000,4,,,,medium_sensitivity,1
6415002506841,8,2.0,25.0,23.0,low_sensitivity,0
5719642306184,8,18.0,22.0,4.0,low_sensitivity,0
6416535101800,8,,,,low_sensitivity,0
7622200125753,8,10.0,20.0,10.0,low_sensitivity,0
8714008105200,5,,,,medium_sensitivity,1
2050000064432,4,,,,medium_sensitivity,1
6416453613225,8,18.0,22.0,4.0,low_sensitivity,0
9001411335003,8,,,,low_sensitivity,0
6439600000150,8,18.0,22.0,4.0,low_sensitivity,0
2300310400000,5,,,,medium_sensitivity,1
2300316200000,5,,,,medium_sensitivity,1
6411410604414,8,22.0,26.0,4.0,low_sensitivity,0
6420610111332,8,18.0,22.0,4.0,low_sensitivity,0
6414000043051,8,18.0,22.0,4.0,low_sensitivity,0
2300325300000,5,,,,medium_sensitivity,1
2050000062803,4,,,,medium_sensitivity,1
6424908224452,8,18.0,22.0,4.0,low_sensitivity,0
026102567210,8,,,,low_sensitivity,0
6420610112032,8,18.0,22.0,4.0,low_sensitivity,0
7321031591415,8,,,,low_sensitivity,0
6416046673124,3,2.0,4.0,2.0,high_sensitivity,1
6418401684110,8,,,,low_sensitivity,0
6437005054624,7,-25.0,-18.0,7.0,low_sensitivity,0
8006967001151,7,-22.0,-18.0,4.0,low_sensitivity,0
8410184019767,8,18.0,22.0,4.0,low_sensitivity,0
2300330100000,5,,,,medium_sensitivity,1
6416046671120,5,8.0,12.0,4.0,medium_sensitivity,1
6416046652129,5,2.0,4.0,2.0,medium_sensitivity,1
2300310300000,5,,,,medium_sensitivity,1
6415002506735,8,2.0,25.0,23.0,low_sensitivity,0
7615400747627,8,6.0,40.0,34.0,low_sensitivity,0
2300299700000,3,,,,high_sensitivity,1
7321031571752,8,,,,low_sensitivity,0
8714008115209,5,,,,medium_sensitivity,1
6411401042331,8,18.0,22.0,4.0,low_sensitivity,0
6418401684103,8,,,,low_sensitivity,0
7322551047611,8,10.0,25.0,15.0,low_sensitivity,0
2300299800000,3,,,,high_sensitivity,1
7393697075516,7,,,,low_sensitivity,0
6416046370009,5,8.0,12.0,4.0,medium_sensitivity,1
6416046367009,4,2.0,4.0,2.0,medium_sensitivity,1
6411404021005,8,16.0,20.0,4.0,low_sensitivity,0
6412090302652,8,,,,low_sensitivity,0
2300332000000,5,,,,medium_sensitivity,1
86420900007730,8,18.0,22.0,4.0,low_sensitivity,0
6416046653126,4,2.0,4.0,2.0,medium_sensitivity,1
6426600040354,8,,,,low_sensitivity,0
6416046456000,5,2.0,4.0,2.0,medium_sensitivity,1
7310130801709,8,18.0,22.0,4.0,low_sensitivity,0
5719642306245,8,18.0,22.0,4.0,low_sensitivity,0
6430034011668,8,1.0,28.0,27.0,low_sensitivity,0
6410381195396,8,18.0,22.0,4.0,low_sensitivity,0
7321031571776,8,,,,low_sensitivity,0
2300311300000,5,,,,medium_sensitivity,1
8710499059015,8,,,,low_sensitivity,0
7311310046668,8,5.0,25.0,20.0,low_sensitivity,0
6416046402007,5,2.0,4.0,2.0,medium_sensitivity,1
5719642306207,8,18.0,22.0,4.0,low_sensitivity,0
5014271310428,8,5.0,30.0,25.0,low_sensitivity,0
6418401682154,8,,,,low_sensitivity,0
6416046404001,3,2.0,4.0,2.0,high_sensitivity,1
6416046455003,5,2.0,4.0,2.0,medium_sensitivity,1
6414201711209,8,3.0,22.0,19.0,low_sensitivity,0
6416046452002,3,2.0,4.0,2.0,high_sensitivity,1
6418400088322,8,,,,low_sensitivity,0
8009137161266,8,,,,low_sensitivity,0
7322540011517,8,,,,low_sensitivity,0
2300325800000,4,,,,medium_sensitivity,1
6409299001592,3,2.0,6.0,4.0,high_sensitivity,1
,5,,,,medium_sensitivity,1
6430030783897,8,,,,low_sensitivity,0
6430034013754,8,1.0,28.0,27.0,low_sensitivity,0
2300301400000,2,,,,high_sensitivity,1
2300310200000,4,,,,medium_sensitivity,1
6416661030241,8,-25.0,-18.0,7.0,low_sensitivity,0
802763021533,8,18.0,22.0,4.0,low_sensitivity,0
6412090302645,8,,,,low_sensitivity,0
6410381092022,8,18.0,22.0,4.0,low_sensitivity,0
2300311000000,5,,,,medium_sensitivity,1
6411200203513,8,2.0,25.0,23.0,low_sensitivity,0
7610211080307,8,18.0,22.0,4.0,low_sensitivity,0
8717154058659,7,-22.0,-18.0,4.0,low_sensitivity,0
5014271300429,8,5.0,30.0,25.0,low_sensitivity,0
2300310800000,4,,,,medium_sensitivity,1
6420610110533,8,18.0,22.0,4.0,low_sensitivity,0
2300310600000,5,,,,medium_sensitivity,1
6430104950194,7,-30.0,-18.0,12.0,low_sensitivity,0
6414201711704,8,3.0,22.0,19.0,low_sensitivity,0
2050000035463,5,,,,medium_sensitivity,1
6405263080365,7,-25.0,-18.0,7.0,low_sensitivity,0
6411301146078,8,1.0,25.0,24.0,low_sensitivity,0
6411200208105,8,2.0,25.0,23.0,low_sensitivity,0
6420610110526,8,18.0,22.0,4.0,low_sensitivity,0
2300310900000,5,,,,medium_sensitivity,1
6411404021036,8,16.0,20.0,4.0,low_sensitivity,0
6416597113797,8,2.0,25.0,23.0,low_sensitivity,0
6437005040368,8,18.0,22.0,4.0,low_sensitivity,0
2300320700000,5,,,,medium_sensitivity,1
6416046461004,5,2.0,4.0,2.0,medium_sensitivity,1
6418401667908,8,,,,low_sensitivity,0
6416553001694,7,-25.0,-18.0,7.0,low_sensitivity,0
8718114582207,8,5.0,25.0,20.0,low_sensitivity,0
8717154058635,7,,,,low_sensitivity,0
6418401684202,8,,,,low_sensitivity,0
2300316100000,4,,,,medium_sensitivity,1
6416046462001,3,2.0,4.0,2.0,high_sensitivity,1
2050000061530,5,,,,medium_sensitivity,1
6411401042355,8,18.0,22.0,4.0,low_sensitivity,0
6412500002141,8,16.0,18.0,2.0,low_sensitivity,0
2300330800000,5,,,,medium_sensitivity,1
6416046654123,4,2.0,4.0,2.0,medium_sensitivity,1
