product_code,supplier_id,order_count
402117,30102,73
402118,30102,35
402119,30051,7
402120,30051,4
402121,30548,47
402122,400476,27
402123,400476,64
402124,400476,31
402125,400476,42
402126,30051,18
402127,400476,11
402128,30127,19
402129,30140,21
402130,30545,67
402131,30204,9
402132,30208,3
402133,30208,5
402134,30208,6
402135,30065,12
402136,30397,145
402137,400103,54
402138,30268,25
402139,400103,44
402140,30027,94
402142,400476,42
402143,30194,17
402144,400103,57
402145,30028,1
402146,30027,29
402147,30194,35
402148,30028,8
402149,30243,2
402150,30133,5
402151,30133,14
402152,30133,4
402154,30282,2
402155,30282,10
402156,30100,140
402157,30194,9
402158,30405,1
402159,30198,4
402160,30019,12
402161,30194,3
402162,30194,4
402163,30466,2
402164,400103,50
402165,400066,5
402166,400066,15
402167,400066,9
402168,400066,12
402170,30504,3
402171,30282,2
402172,30504,11
402173,30198,6
402174,30504,14
402175,30278,5
402176,30059,48
402177,30251,4
402178,30454,21
402179,400103,17
402180,30554,14
402181,30282,10
402182,30051,6
402185,30077,136
402186,30404,14
402187,30282,11
402189,30282,28
402190,30397,11
402191,30397,50
402193,400439,1
402194,400103,30
402195,30019,4
402196,30102,32
402197,30243,65
402198,400032,210
402199,30112,50
402200,30112,42
402201,400032,49
402202,400032,43
402203,30112,42
402205,30504,76
402207,30194,44
402208,30194,33
402209,30163,1
402210,30104,48
402212,30073,60
402215,30234,14
402216,30104,25
402217,30104,68
402218,30530,46
402219,30073,45
402220,400103,12
402221,30543,4
402223,30065,5
402225,30065,34
402226,30073,5
402227,30130,5
402228,30059,2
402229,30059,6
402230,30059,1
402231,30059,10
402232,30059,18
402233,400103,1
402234,30395,5
402235,30526,4
402236,30208,25
402237,30129,13
402238,30129,24
402239,30454,25
402240,30454,18
402241,30129,3
402242,30073,19
402243,30424,10
402244,30208,14
402245,30208,10
402246,30080,20
402249,30194,1
402250,30268,9
402252,30073,24
402254,30550,7
402255,30130,5
402256,30080,5
402257,30424,12
402258,30130,3
402259,30454,39
402260,400476,4
402261,30454,23
402262,30102,22
402263,30102,34
402264,30454,94
402265,30454,58
402266,30454,77
402267,30454,69
402268,30194,3
402270,30454,53
402271,30454,31
402272,30424,37
402273,30059,40
402274,30543,27
402275,30059,32
402277,30208,33
402278,30208,18
402279,30208,28
402280,30006,10
402281,30526,7
402282,30518,6
402283,30208,5
402285,30243,6
402286,30243,26
402287,30243,18
402288,30208,133
402289,30356,1
402290,30065,5
402291,30397,1
402292,30194,186
402293,30194,200
402294,30194,44
402295,30073,23
402296,30550,17
402297,30077,266
402298,30204,20
402299,400066,21
402300,30080,3
402301,400298,12
402302,30073,11
402304,30194,153
402305,30163,17
402306,30378,5
402307,30527,6
402308,30208,5
402309,30282,13
402310,30179,5
402311,30073,10
402313,30504,10
402314,30208,31
402315,30208,3
402316,400048,19
402317,400048,12
402318,400048,36
402323,30208,44
402324,30132,32
402325,30545,48
402326,30019,1
402327,30378,20
402329,30550,34
402330,30198,27
402331,30475,48
402332,30475,175
402333,30001,8
402334,30004,3
402336,30138,11
402338,400103,1
402339,400103,3
402340,400103,13
402341,30070,23
402342,30198,81
402343,30070,22
402344,30198,381
402345,30198,91
402346,30070,30
402347,30070,24
402348,30274,6
402349,30070,14
402350,30362,23
402351,30378,16
402352,30149,11
402355,30395,2
402356,30208,4
402357,30282,22
402358,30424,42
402359,30471,32
402360,30204,18
402362,400200,7
402363,400296,53
402364,30126,5
402365,400296,53
402366,400296,36
402368,30198,251
402369,30282,87
402370,30282,4
402371,30540,11
402372,30540,66
402373,30540,19
402374,30048,6
402375,30545,7
402378,30112,49
402379,30116,6
402380,400048,15
402381,30006,16
402382,30102,318
402383,30545,19
402384,30454,5
402386,30027,3
402387,400103,14
402388,30487,19
402389,30102,26
402390,30102,41
402391,30198,24
402392,30550,10
402393,30119,8
402394,30466,36
402396,30102,17
402397,400298,25
402398,400000,2
402399,400000,4
402400,30211,24
402401,30224,20
402402,30420,38
402403,30400,37
402404,30400,17
402406,30373,529
402407,30084,21
402408,30084,4
402409,30084,16
402410,30417,2
402411,30417,3
402412,30417,2
402413,30417,1
402414,30407,17
402415,30406,13
402416,30406,6
402417,30406,8
402418,30447,2
402419,400000,2
402420,400000,1
402422,30416,36
402423,30416,20
402424,30416,27
402425,30416,34
402426,30416,25
402427,30416,29
402429,30455,2
402430,30373,1366
402431,30373,2426
402432,30373,2883
402433,30480,4
402434,30208,19
402435,30377,1
402438,30461,59
402439,30117,4
402440,30554,13
402441,30198,54
402445,30447,6
402446,30397,4
402447,30554,14
402448,30406,10
402451,30198,107
402452,30198,32
402453,30400,21
402454,30251,27
402455,30251,16
402456,30500,12
402457,30500,17
402458,30282,11
402459,30492,1
402460,30492,18
402461,30492,3
402463,30194,134
402464,30198,1
402465,30198,20
402466,30198,8
402467,30194,752
402468,30194,21
402469,30194,16
402470,30194,35
402471,30194,1
402472,30194,14
402473,30194,2
402474,30194,22
402475,30194,13
402476,30194,10
402477,30320,11
402478,30015,68
402479,400000,3
402480,30492,57
402484,30453,27
402485,30453,48
402486,30453,11
402487,30453,6
402489,30512,9
402490,30512,25
402491,30512,14
402492,30453,6
402494,400000,2
402495,400000,1
402497,30509,5
402498,30492,11
402499,30554,15
402500,30554,12
402502,30554,77
402503,30316,45
402505,30064,38
402506,30584,25
402507,30198,42
402508,30430,2
402509,30492,2
402510,30492,15
402512,30102,2
402513,30302,93
402514,30400,28
402515,400163,45
402516,30411,5
402517,30405,2
402518,30295,45
402519,30407,33
402520,30044,151
402521,30170,7
402522,30459,10
402523,30490,9
402524,30459,4
402525,30194,135
402528,30357,1
402529,400000,4
402530,400032,24
402531,400435,128
402532,400894,112
402533,30295,10
402536,30512,7
402537,30512,6
402538,30453,3
402539,30430,2
402540,30453,19
402541,30194,115
402542,30198,278
402543,30194,72
402544,30194,22
402545,30362,92
402546,30420,176
402547,30407,152
402548,400322,110
402549,30424,11
402553,30512,6
402554,30512,10
402555,400000,2
402556,30251,36
402557,30251,62
402558,30251,2
402559,30194,13
402560,30194,69
402561,30194,59
402562,30194,37
402563,30411,4
402566,30503,1
402569,30416,46
402570,30492,7
402574,30490,13
402575,30490,5
402576,30490,5
402577,30444,2
402579,30444,1
402580,30444,1
402581,30444,1
402584,30492,10
402585,30409,3
402586,30417,2
402587,30417,1
402589,30017,250
402590,30475,44
402591,400163,6
402592,30518,3
402593,30295,15
402595,30356,29
402596,30064,14
402597,30471,86
402598,30471,158
402599,30554,30
402601,30554,43
402602,30554,29
402603,400163,404
402604,30080,16
402605,30539,107
402606,30554,20
402607,30554,2
402608,30554,227
402609,30554,115
402610,30554,477
402611,30400,20
402612,30447,5
402613,30093,11
402614,30093,4
402615,30093,8
402616,30093,4
402617,30093,3
402618,30093,4
402619,400475,13
402620,30198,9
402621,30198,12
402622,30198,46
402623,30198,192
402624,30198,43
402625,30554,76
402626,30554,42
402627,30064,110
402628,30016,14
402629,30447,4
402631,30447,2
402632,30447,1
402633,30447,3
402634,30447,4
402636,30298,1
402638,30298,1
402639,30459,7
402640,400247,1
402643,30461,11
402644,30194,70
402645,30427,8
402646,30492,21
402649,30417,2
402650,30417,1
402651,30417,4
402652,30417,2
402653,30409,1
402655,30459,3
402656,30459,7
402658,30064,37
402659,30554,74
402662,30111,74
402664,30278,4
402665,30584,15
402666,30453,400
402667,30453,25
402668,30453,192
402669,30453,12
402670,30459,16
402671,30459,7
402673,30198,108
402675,400163,214
402676,400163,336
402677,400163,324
402680,30447,5
402681,30447,3
402682,30447,1
402683,30064,44
402684,30524,2
402685,30440,38
402686,30356,14
402687,30440,40
402688,30103,7
402689,30194,2
402690,30194,3
402693,30453,10
402694,30042,12
402695,30194,20
402696,30198,39
402697,30554,108
402698,30482,10
402699,30509,23
402700,30256,46
402701,30256,42
402702,30256,135
402703,30256,206
402704,30256,48
402705,30256,40
402706,30256,534
402707,30256,483
402708,30256,1097
402709,30256,79
402710,30256,141
402711,30256,117
402712,30256,156
402713,30251,4
402714,30251,10
402715,30251,4
402716,30198,40
402717,30198,109
402718,30198,29
402719,30198,20
402720,30524,2
402721,30524,6
402722,30524,1
402723,30524,1
402724,30524,1
402725,30524,1
402726,400163,900
402727,400000,11
402728,400000,7
402729,30392,17
402731,400000,2
402732,400000,2
402734,400375,3
402735,400375,1
402736,30490,7
402737,30490,8
402738,30490,5
402739,30490,8
402740,30490,8
402741,30490,14
402743,30490,1
402744,30490,6
402745,400447,7
402746,400163,68
402747,30064,139
402748,30528,2
402749,400163,316
402750,400163,559
402751,30554,176
402752,30490,4
402753,30490,3
402754,30490,1
402755,30490,4
402756,30453,1
402757,30417,1
402758,30198,94
402759,30064,47
402760,30064,175
402761,30064,150
402762,30251,46
402763,30282,13
402764,30412,6
402765,30554,31
402766,30554,39
402767,400163,36
402769,30019,4
402770,400032,32
402771,30210,24
402772,30512,12
402773,30500,39
402774,30416,21
402775,30416,40
402776,30280,10
402779,30048,6
402780,30048,24
402782,30280,9
402785,30194,295
402786,30019,6
402787,30198,19
402789,30198,30
402791,30459,7
402793,30064,16
402794,30517,42
402795,30198,25
402796,30198,18
402797,30194,2
402798,30492,51
402802,30516,10
402804,30425,7
402805,30425,11
402806,30425,12
402807,30425,4
402808,30425,10
402809,30492,37
402810,30251,2
402812,30104,63
402817,30400,91
402818,30400,49
402819,30459,4
402821,30430,6
402823,30430,6
402824,30540,1
402825,30540,5
402826,30477,1
402828,30194,25
402829,30492,33
402831,30375,23
402832,30375,21
402833,30375,16
402834,30375,17
402836,30447,4
402837,30515,12
402838,30295,31
402839,30295,18
402840,30295,16
402841,30295,1
402842,30295,7
402843,30295,25
402845,30295,17
402846,30295,25
402847,30295,4
402848,30295,1
402849,30295,1
402850,30295,3
402851,30417,3
402852,30540,4
402853,30368,22
402854,30368,16
402855,30368,2
402856,30407,1
402857,30198,25
402858,30064,33
402859,30064,193
402860,30064,3
402861,30198,55
402862,30381,85
402863,30251,74
402864,30008,41
402865,30554,68
402866,30554,64
402867,30554,79
402868,30554,29
402869,30380,12
402870,30380,23
402871,30380,14
402872,30380,36
402873,30068,10
402874,400000,7
402875,30472,22
402876,30243,62
402877,30243,39
402878,30243,106
402879,30027,90
402881,30243,72
402882,30243,174
402883,30243,48
402884,30243,51
402885,30243,43
402886,30243,1
402887,30243,11
402888,30243,107
402889,30274,10
402890,30375,19
402891,30440,21
402892,30440,36
402893,30447,5
402894,30243,5
402895,30243,2
402897,30243,246
402898,30251,74
402899,30274,23
402900,30492,31
402901,30483,5
402902,30243,4
402903,30243,14
402904,30243,2
402905,30381,92
402906,30128,10
402907,30519,36
402908,30519,10
402911,30274,9
402914,30420,49
402915,30375,26
402916,30194,40
402917,30194,190
402918,30566,1
402919,30198,5
402920,30198,40
402921,30104,43
402923,30198,37
402924,30198,11
402927,30251,35
402928,30048,16
402929,30456,210
402930,30198,29
402934,30243,5
402935,30198,16
402936,30375,21
402937,30474,10
402938,30424,28
402939,400058,16
402940,30251,5
402941,30064,51
402942,30426,4
402943,30426,4
402944,30040,2
402946,30425,12
402947,30425,10
402948,30492,4
402949,30453,9
402951,30194,2
402952,30048,33
402953,30298,2
402954,30554,207
402955,30417,1
402956,30068,13
402958,30295,17
402959,30198,59
402960,30162,270
402961,30162,294
402962,30460,36
402963,400103,10
402964,30401,107
402965,30554,478
402966,30554,286
402967,30251,3
402968,30198,20
402969,30198,21
402970,30397,30
402971,30459,9
402973,30198,194
402974,30198,10
402975,30461,4
402978,30527,1
402980,30048,12
402981,30509,7
402982,30198,48
402983,30373,540
402984,30424,3
402986,30198,73
402987,30373,535
402988,30373,542
402989,30373,910
402990,30373,628
402991,30084,49
402992,30093,3
402998,30492,3
403001,30492,38
403002,30424,12
403004,30295,30
403005,30295,1
403006,30295,21
403007,30163,10
403008,400235,25
403009,30103,16
403010,30103,29
403011,400447,5
403014,30385,36
403015,30385,56
403016,30108,43
403017,30194,3
403018,30492,23
403019,30492,56
403020,30198,20
403021,30198,143
403022,30194,50
403023,30459,2
403025,30360,57
403026,30453,37
403027,30453,10
403028,30453,4
403030,30417,1
403031,30554,42
403032,30375,11
403033,30243,3
403034,30243,14
403035,30198,16
403036,30048,18
403037,30048,11
403040,30527,3
403041,30064,17
403042,30198,10
403043,30198,8
403044,400120,199
403045,400120,76
403046,400120,118
403047,400120,9
403048,400120,124
403049,400120,171
403050,400120,122
403053,30530,31
403054,30328,10
403055,30492,27
403056,30243,3
403057,30243,216
403058,30243,171
403059,30243,50
403060,30243,45
403061,30243,130
403062,30243,14
403063,30243,4
403064,30243,18
403065,30243,284
403066,400066,1
403067,30243,4
403068,30064,34
403069,30064,164
403070,30064,45
403071,30198,3
403072,30198,11
403074,30198,124
403075,30064,182
403076,30064,9
403077,30064,51
403079,30201,159
403080,30201,207
403081,30201,71
403082,30201,15
403083,30251,15
403084,30280,33
403085,400934,1
403087,30068,12
403088,30282,2
403089,30368,36
403090,30368,20
403091,30368,26
403092,30368,39
403093,30368,7
403094,30368,13
403095,30368,39
403096,30368,35
403097,30368,15
403098,30368,40
403099,30368,12
403100,30368,43
403101,30368,8
403102,30368,23
403103,30368,7
403104,30368,26
403105,30368,24
403106,30368,23
403107,30368,6
403108,30368,2
403109,30368,9
403110,30368,3
403111,30368,5
403112,30368,3
403113,30368,7
403114,30368,3
403115,30368,10
403116,30368,11
403117,30368,12
403118,30368,8
403119,30368,18
403120,30368,43
403121,30368,5
403122,400934,1
403125,30003,5
403126,30003,5
403127,30003,4
403129,30268,31
403130,30268,23
403131,30100,355
403132,30543,20
403133,30080,15
403135,30316,15
403136,30554,31
403137,30554,67
403138,30003,1
403139,30198,16
403140,30039,1
403141,30039,1
403142,30251,14
403143,30440,20
403144,30416,36
403145,30400,29
403146,30400,23
403147,30482,173
403148,30368,13
403149,30368,23
403150,30500,13
403151,30178,13
403152,30178,23
403153,30178,21
403154,30251,3
403155,30554,53
403156,30554,469
403157,30554,12
403158,30251,70
403159,400435,11
403160,30554,167
403161,30375,7
403162,30064,1512
403163,30064,266
403164,30064,213
403166,30243,1
403167,30243,6
403168,30104,20
403171,30042,7
403172,30416,48
403173,30136,25
403174,30243,22
403178,30243,5
403179,30243,3
403180,30198,3
403181,30243,1
403183,30243,1
403184,30243,2
403186,400580,39
403187,30453,80
403188,30515,6
403189,30509,12
403190,30244,69
403191,30244,57
403192,30162,7
403193,30474,8
403195,30084,31
403196,30068,10
403197,30243,14
403198,30382,2
403199,30540,25
403200,30298,1
403201,30368,4
403204,30360,41
403205,400048,9
403206,400048,15
403207,400048,5
403208,30298,1
403209,30298,1
403212,30194,21
403213,30298,1
403214,30298,2
403215,30540,20
403216,30490,3
403218,30554,155
403219,400163,58
403221,30044,169
403222,30524,4
403223,30524,4
403224,30064,54
403225,30064,200
403226,30064,262
403227,30064,43
403228,30064,57
403229,30064,185
403230,30064,122
403231,30064,223
403232,30064,26
403233,30554,65
403234,30554,139
403235,30064,21
403236,30524,1
403237,30524,3
403239,30524,2
403240,30524,2
403241,30524,1
403242,30554,4
403243,30453,26
403244,400163,311
403245,30251,137
403246,30064,2
403247,30064,2
403248,30064,11
403249,30509,16
403250,30509,25
403251,30064,3
403252,30064,304
403253,30064,40
403254,30064,144
403255,30064,258
403256,30064,14
403257,30064,48
403258,30554,9
403259,30554,148
403260,30554,41
403261,400163,515
403262,30316,221
403265,30064,6
403267,30554,150
403268,30554,24
403269,30554,15
403270,30554,7
403271,30554,9
403272,30554,134
403273,30554,53
403275,30397,4
403276,30048,12
403277,30048,56
403279,30198,36
403280,30310,5
403281,30554,71
403282,30048,70
403283,30382,2
403284,30064,246
403288,400000,10
403289,30422,16
403290,30003,3
403291,30003,3
403294,30016,77
403295,30016,48
403296,30554,49
403297,30554,52
403298,30194,24
403301,30492,18
403302,30003,5
403303,30003,5
403305,30453,23
403306,30453,5
403307,30453,3
403308,30110,3
403310,400032,16
403311,400032,54
403312,400032,14
403313,30110,18
403314,30110,3
403315,30110,3
403316,30251,7
403317,30400,85
403318,30554,314
403320,30198,33
403323,30554,202
403324,30064,41
403325,30064,270
403326,30064,44
403327,30064,57
403332,30198,150
403333,30208,5
403334,30554,223
403335,30554,285
403336,30554,277
403338,30208,19
403340,30044,207
403341,30524,7
403342,30512,12
403343,400435,97
403344,30472,22
403345,30527,26
403346,30198,5
403347,30198,22
403348,30162,16
403349,30162,8
403350,30162,13
403351,30526,10
403352,30554,10
403353,30251,1
403354,30251,4
403355,30122,95
403356,30485,33
403357,30525,4
403358,30508,72
403359,30198,25
403360,30554,313
403361,30554,67
403362,30554,151
403363,30116,15
403364,30198,35
403365,30198,159
403366,30198,139
403367,30198,54
403368,30492,33
403370,30380,36
403371,30586,13
403372,30380,12
403373,30459,7
403374,400301,68
403375,400301,60
403376,30198,256
403377,30554,262
403378,30453,4
403379,30030,238
403380,30425,9
403381,30368,18
403382,30512,15
403383,30512,3
403385,30194,1138
403388,30424,72
403389,30492,5
403390,30470,25
403392,30356,15
403393,30459,2
403394,30102,74
