
order_number,order_created_date,order_created_time,requested_delivery_date,customer_number,order_row_number,product_code,order_qty,sales_unit,delivery_number,plant,storage_location,delivered_qty,transfer_number,warehouse_number,picking_confirmed_date,picking_confirmed_time,picking_picked_qty
32014951,2024-09-04,104453,2024-09-04,34626,10,401000,1.000,KG,21042386,30588,2012,0.980,32017480,3001,2024-09-04,124330,0.980
32014952,2024-09-04,104531,2024-09-04,34574,10,401000,1.000,KG,21042390,30588,2012,0.980,32017484,3001,2024-09-04,124539,0.980
32014953,2024-09-04,104604,2024-09-04,34696,10,401000,1.000,KG,21042388,30588,2012,1.060,32017482,3001,2024-09-04,124428,1.060
32014954,2024-09-04,104640,2024-09-04,34628,10,401000,2.000,KG,21042391,30588,2012,2.120,32017485,3001,2024-09-04,124617,2.120
32014956,2024-09-04,104711,2024-09-04,34629,10,401000,1.000,KG,21042392,30588,2012,1.060,32017486,3001,2024-09-04,124643,1.060
32014957,2024-09-04,104752,2024-09-04,34622,10,401000,2.000,KG,21042389,30588,2012,2.020,32017483,3001,2024-09-04,124458,2.020
32014958,2024-09-04,104833,2024-09-04,34644,10,401000,1.000,KG,21042393,30588,2012,1.140,32017487,3001,2024-09-04,124219,1.140
32014959,2024-09-04,104905,2024-09-04,34647,10,401000,1.000,KG,21042394,30588,2012,0.960,32017488,3001,2024-09-04,124247,0.960
10697000,2024-09-04,110826,2024-09-05,30900,10,401188,4.000,ST,21042395,1001,2010,4.000,32025537,3002,2024-09-04,142111,4.000
32014961,2024-09-04,111847,2024-09-05,34326,10,401741,1.000,ST,21042396,1001,2010,1.000,32025535,3002,2024-09-04,123041,1.000
32014967,2024-09-04,115537,2024-09-05,34151,10,400182,1.000,KI,21042397,1001,2010,1.000,32025536,3002,2024-09-04,122748,1.000
32014971,2024-09-04,121400,2024-09-04,34187,10,404599,32.000,BAG,21042398,30588,2012,32.000,32017489,3001,2024-09-04,131422,32.000
32014971,2024-09-04,121400,2024-09-04,34187,20,404614,16.000,BAG,21042398,30588,2012,16.000,32017489,3001,2024-09-04,131630,16.000
32014985,2024-09-04,131301,2024-09-05,32510,10,403744,2.000,ST,21042399,1001,2010,2.000,32025538,3002,2024-09-04,141056,2.000
32014987,2024-09-04,131527,2024-09-05,31860,10,406537,1.000,ST,21042400,1001,2010,1.000,32025539,3002,2024-09-04,135302,1.000
32014987,2024-09-04,131527,2024-09-05,31860,20,400592,2.000,BAG,21042400,1001,2010,2.000,32025540,3002,2024-09-04,134936,2.000
32015010,2024-09-04,143539,2024-09-05,34300,10,416008,18.400,KG,21042401,30588,2012,18.580,32017490,3001,2024-09-04,161800,18.580
32015051,2024-09-05,070414,2024-09-05,33366,10,411074,1.000,ST,21042405,30588,2012,1.000,32017492,3001,2024-09-05,072146,1.000
32015052,2024-09-05,070422,2024-09-12,33348,10,410661,1.000,ST,21042589,30588,2007,1.000,32027714,3000,2024-09-12,031727,1.000
32015053,2024-09-05,070751,2024-09-05,33815,10,411034,10.000,ST,21042406,30588,2012,10.000,32017493,3001,2024-09-05,091117,10.000
32015054,2024-09-05,071318,2024-09-05,33806,10,411034,10.000,ST,21042407,30588,2012,10.000,32017495,3001,2024-09-05,091037,10.000
32015056,2024-09-05,072902,2024-09-09,34099,10,413310,2.000,ST,,,,,,,,,
32015056,2024-09-05,072902,2024-09-09,34099,20,413310,2.000,ST,21042457,30588,2007,2.000,32027685,3000,2024-09-06,132216,2.000
32015057,2024-09-05,073039,2024-09-09,34251,10,411486,1.000,ST,21042455,30588,2007,1.000,32027686,3000,2024-09-06,143654,1.000
32015060,2024-09-05,074755,2024-09-05,30690,10,401080,4.000,KG,21042408,30588,2012,4.100,32017494,3001,2024-09-05,080752,4.100
32015063,2024-09-05,075557,2024-09-06,32998,10,413134,3.000,ST,21042410,30588,2012,3.000,32017511,3001,2024-09-05,143755,3.000
32015064,2024-09-05,075722,2024-09-06,30655,10,413134,3.000,ST,21042411,30588,2012,3.000,32017510,3001,2024-09-05,143809,3.000
32015065,2024-09-05,075747,2024-09-06,34530,10,413134,3.000,ST,21042412,30588,2012,3.000,32017513,3001,2024-09-05,150503,3.000
32015066,2024-09-05,080345,2024-09-05,34083,10,408328,3.000,KI,21042414,30588,2012,3.000,32017496,3001,2024-09-05,085852,3.000
32015067,2024-09-05,080055,2024-09-05,34571,10,401000,1.000,KG,21042409,30588,2012,1.060,32017497,3001,2024-09-05,105445,1.060
32015068,2024-09-05,080453,2024-09-05,34573,10,401000,5.000,KG,21042413,30588,2012,4.980,32017498,3001,2024-09-05,101158,4.980
32015069,2024-09-05,080621,2024-09-05,34574,10,401000,1.000,KG,21042415,30588,2012,1.040,32017499,3001,2024-09-05,101458,1.040
32015070,2024-09-05,080726,2024-09-05,34621,10,401000,1.000,KG,21042416,30588,2012,1.000,32017500,3001,2024-09-05,101617,1.000
32015071,2024-09-05,080556,2024-09-12,31146,10,417321,1.000,KI,21042590,1000,2009,1.000,32027711,3000,2024-09-11,002806,1.000
32015071,2024-09-05,080556,2024-09-12,31146,30,417316,1.000,KI,21042590,1000,2009,1.000,32027712,3000,2024-09-11,002821,1.000
32015071,2024-09-05,080556,2024-09-12,31146,50,417355,1.000,KI,21042590,30588,2013,1.000,32027713,3000,2024-09-11,172943,1.000
32015072,2024-09-05,080810,2024-09-05,34624,10,401000,1.000,KG,21042417,30588,2012,1.040,32017501,3001,2024-09-05,101745,1.040
32015073,2024-09-05,080858,2024-09-05,34628,10,401000,2.000,KG,21042418,30588,2012,2.020,32017502,3001,2024-09-05,091642,2.020
32015074,2024-09-05,080943,2024-09-05,34648,10,401000,1.000,KG,21042419,30588,2012,1.000,32017503,3001,2024-09-05,093448,1.000
32015075,2024-09-05,081027,2024-09-05,34664,10,401000,1.000,KG,21042420,30588,2012,1.220,32017504,3001,2024-09-05,100234,1.220
32015076,2024-09-05,081123,2024-09-05,34666,10,401000,1.000,KG,21042421,30588,2012,1.040,32017505,3001,2024-09-05,102208,1.040
32015077,2024-09-05,081212,2024-09-05,34667,10,401000,2.000,KG,21042422,30588,2012,2.040,32017506,3001,2024-09-05,102336,2.040
32015078,2024-09-05,081901,2024-09-07,32010,10,410397,16.000,ST,21042454,30588,2012,14.000,32017521,3001,2024-09-06,093647,14.000
32015083,2024-09-05,084442,2024-09-05,31148,10,400459,6.000,ST,21042423,30588,2012,6.000,32017507,3001,2024-09-05,092931,6.000
32015089,2024-09-05,090826,2024-09-05,31626,10,411739,16.000,ST,21042424,30588,2012,0.000,32017508,3001,2024-09-05,094034,0.000
32015094,2024-09-05,092255,2024-09-06,34021,10,408514,2.000,ST,21042425,1001,2010,2.000,32025541,3002,2024-09-05,095811,2.000
32015095,2024-09-05,092328,2024-09-06,34019,10,408514,1.000,ST,21042426,1001,2010,1.000,32025542,3002,2024-09-05,095958,1.000
32015096,2024-09-05,092402,2024-09-06,34418,10,408514,1.000,ST,21042427,1001,2010,1.000,32025543,3002,2024-09-05,095858,1.000
32015099,2024-09-05,092433,2024-09-06,34000,10,408514,1.000,ST,21042428,1001,2010,1.000,32025544,3002,2024-09-05,143243,1.000
32015099,2024-09-05,092433,2024-09-06,34000,20,400350,2.000,PAK,21042428,1001,2010,2.000,32025544,3002,2024-09-05,143333,2.000
32015100,2024-09-05,092739,2024-09-06,33998,10,408514,1.000,ST,21042429,1001,2010,1.000,32025546,3002,2024-09-05,143748,1.000
32015100,2024-09-05,092739,2024-09-06,33998,20,400350,1.000,PAK,21042429,1001,2010,1.000,32025546,3002,2024-09-05,143923,1.000
32015101,2024-09-05,092631,2024-09-05,31500,10,403587,6.000,ST,21042430,1001,2010,6.000,32025557,3002,2024-09-05,145709,6.000
32015101,2024-09-05,092631,2024-09-05,31500,20,403595,2.000,KI,21042436,1001,2010,2.000,32025550,3002,2024-09-05,125534,2.000
32015102,2024-09-05,092811,2024-09-06,33999,10,408514,1.000,ST,21042431,1001,2010,1.000,32025545,3002,2024-09-05,143435,1.000
32015102,2024-09-05,092811,2024-09-06,33999,20,400350,2.000,PAK,21042431,1001,2010,2.000,32025545,3002,2024-09-05,143601,2.000
32015103,2024-09-05,092843,2024-09-06,34002,10,400350,3.000,PAK,21042432,1001,2010,3.000,32025555,3002,2024-09-05,155009,3.000
32015103,2024-09-05,092843,2024-09-06,34002,20,408514,2.000,ST,21042432,1001,2010,2.000,32025555,3002,2024-09-05,154920,2.000
32015104,2024-09-05,092911,2024-09-06,34003,10,408514,1.000,ST,21042433,1001,2010,1.000,32025549,3002,2024-09-05,120836,1.000
32015104,2024-09-05,092911,2024-09-06,34003,20,400350,2.000,PAK,21042433,1001,2010,2.000,32025549,3002,2024-09-05,121255,2.000
32015105,2024-09-05,092951,2024-09-06,34004,10,408514,1.000,ST,21042434,1001,2010,1.000,32025553,3002,2024-09-05,151007,1.000
32015105,2024-09-05,092951,2024-09-06,34004,20,400350,2.000,PAK,21042434,1001,2010,2.000,32025553,3002,2024-09-05,151235,2.000
32015106,2024-09-05,093019,2024-09-06,34369,10,408514,1.000,ST,21042435,1001,2010,1.000,32025554,3002,2024-09-05,140241,1.000
32015106,2024-09-05,093019,2024-09-06,34369,20,400350,3.000,PAK,21042435,1001,2010,3.000,32025554,3002,2024-09-05,141046,3.000
32015107,2024-09-05,093137,2024-09-06,34005,10,408514,2.000,ST,21042437,1001,2010,2.000,32025558,3002,2024-09-05,150202,2.000
32015107,2024-09-05,093137,2024-09-06,34005,20,400350,2.000,PAK,21042437,1001,2010,2.000,32025558,3002,2024-09-05,150356,2.000
32015109,2024-09-05,093339,2024-09-06,33517,10,408514,3.000,ST,21042438,1001,2010,3.000,32025560,3002,2024-09-05,152620,3.000
32015110,2024-09-05,093423,2024-09-06,34009,10,400350,3.000,PAK,21042439,1001,2010,3.000,32025559,3002,2024-09-05,152740,3.000
32015111,2024-09-05,093458,2024-09-06,34351,10,400350,3.000,PAK,21042440,1001,2010,3.000,32025547,3002,2024-09-05,130846,3.000
32015111,2024-09-05,093458,2024-09-06,34351,20,408514,1.000,ST,21042440,1001,2010,1.000,32025547,3002,2024-09-05,130246,1.000
32015112,2024-09-05,093533,2024-09-06,34352,10,400350,2.000,PAK,21042441,1001,2010,2.000,32025548,3002,2024-09-05,131628,2.000
32015112,2024-09-05,093533,2024-09-06,34352,20,408514,1.000,ST,21042441,1001,2010,1.000,32025548,3002,2024-09-05,130945,1.000
32015114,2024-09-05,094234,2024-09-06,33834,10,411058,6.000,ST,21042442,30588,2012,6.000,32017515,3001,2024-09-05,170050,6.000
32015119,2024-09-05,094058,2024-09-05,34664,10,401000,1.000,KG,21042443,30588,2012,1.020,32017509,3001,2024-09-05,105720,1.020
32015120,2024-09-05,095139,2024-09-06,34100,10,411034,10.000,ST,21042444,30588,2012,10.000,32017517,3001,2024-09-06,002841,10.000
32015132,2024-09-05,111835,2024-09-06,34351,10,408265,1.000,ST,21042445,1001,2010,1.000,32025551,3002,2024-09-05,133146,1.000
32015133,2024-09-05,111919,2024-09-06,34363,10,408265,1.000,ST,21042446,1001,2010,1.000,32025552,3002,2024-09-05,134057,1.000
32015146,2024-09-05,114532,2024-09-06,31461,10,416495,5.000,ST,21042447,1001,2010,5.000,32025556,3002,2024-09-05,151329,0.000
32015146,2024-09-05,114532,2024-09-06,31461,10,416495,5.000,ST,21042447,1001,2010,5.000,32025561,3002,2024-09-05,162633,5.000
32015148,2024-09-05,114944,2024-09-06,34038,10,412217,1.000,KI,21042448,30588,2012,1.000,32017512,3001,2024-09-05,141712,1.000
32015153,2024-09-05,115916,2024-09-06,30836,10,400938,2.000,KG,21042449,30588,2012,2.000,32017514,3001,2024-09-05,182234,2.000
32015156,2024-09-05,120837,2024-09-09,31598,10,409433,50.000,ST,21042458,30588,2012,50.000,32017560,3001,2024-09-09,030915,50.000
32015164,2024-09-05,123505,2024-09-06,35843,10,405134,1.000,ST,21042450,30588,2003,1.000,32027684,3000,2024-09-05,234633,1.000
32015181,2024-09-05,140327,2024-09-10,31145,10,406679,1.000,ST,21042498,1001,2005,1.000,32023976,3003,2024-09-07,104216,1.000
32015184,2024-09-05,141424,2024-09-06,31484,10,400436,4.000,ST,21042451,30588,2012,4.000,32017519,3001,2024-09-06,062416,4.000
32015196,2024-09-05,153802,2024-09-06,31379,10,401844,1.000,KI,21042452,30588,2012,1.000,32017516,3001,2024-09-05,160919,1.000
32015202,2024-09-05,155647,2024-09-06,32337,10,407770,6.000,KG,21042453,30588,2012,6.250,32017518,3001,2024-09-06,012513,6.250
32015223,2024-09-06,070018,2024-09-06,31579,10,416438,1.000,KI,21042459,30588,2012,1.000,32017528,3001,2024-09-06,074030,1.000
32015224,2024-09-06,065855,2024-09-06,32096,10,411434,6.000,ST,21042460,30588,2012,6.000,32017526,3001,2024-09-06,080211,6.000
32015225,2024-09-06,070214,2024-09-06,31004,10,403350,2.000,KG,21042461,30588,2006,2.222,32027680,3000,2024-09-06,075044,2.222
32015226,2024-09-06,070057,2024-09-06,33838,10,411050,1.000,ST,21042462,30588,2012,1.000,32017523,3001,2024-09-06,080321,1.000
32015227,2024-09-06,070434,2024-09-06,33838,10,411021,1.000,ST,21042462,30588,2012,1.000,32017523,3001,2024-09-06,080256,1.000
32015228,2024-09-06,070246,2024-09-06,31630,10,400728,6.000,ST,21042463,30588,2012,6.000,32017527,3001,2024-09-06,080409,6.000
32015229,2024-09-06,070431,2024-09-06,34092,10,411021,1.000,ST,21042464,30588,2012,1.000,32017525,3001,2024-09-06,080303,1.000
32015230,2024-09-06,070635,2024-09-06,33358,10,400318,1.000,KG,21042465,30588,2012,1.140,32017529,3001,2024-09-06,080602,1.140
32015231,2024-09-06,070740,2024-09-06,34292,10,405270,2.000,ST,21042466,30588,2012,2.000,32017524,3001,2024-09-06,075938,2.000
32015231,2024-09-06,070740,2024-09-06,34292,20,403377,2.000,ST,21042466,30588,2012,2.000,32017524,3001,2024-09-06,080036,2.000
32015232,2024-09-06,070851,2024-09-06,31650,10,407314,1.000,ST,21042467,30588,2012,1.000,32017530,3001,2024-09-06,080705,1.000
32015233,2024-09-06,070704,2024-09-06,33338,10,400671,3.000,ST,21042468,30588,2012,3.000,32017522,3001,2024-09-06,075158,3.000
32015234,2024-09-06,072116,2024-09-06,30752,10,400592,1.000,BAG,21042469,30588,2012,1.000,32017531,3001,2024-09-06,075629,1.000
32015234,2024-09-06,072116,2024-09-06,30752,20,400174,3.000,KG,21042469,30588,2012,2.850,32017531,3001,2024-09-06,080004,2.850
32015237,2024-09-06,073409,2024-09-09,32721,10,405008,6.000,PRK,21042472,30588,2012,6.000,32017559,3001,2024-09-09,014556,6.000
32015238,2024-09-06,073519,2024-09-06,34834,10,400176,8.000,KG,21042470,30588,2012,8.039,32017532,3001,2024-09-06,083226,8.039
32015239,2024-09-06,074727,2024-09-06,31909,10,400375,8.000,KG,21042471,30588,2012,8.200,32017533,3001,2024-09-06,083541,8.200
32015243,2024-09-06,083002,2024-09-06,31893,10,401293,4.000,ST,21042473,30588,2012,4.000,32017534,3001,2024-09-06,085548,4.000
32015243,2024-09-06,083002,2024-09-06,31893,20,404486,1.000,BAG,21042473,30588,2012,1.000,32017534,3001,2024-09-06,085156,1.000
32015243,2024-09-06,083002,2024-09-06,31893,30,416653,2.000,ST,21042473,30588,2012,2.000,32017534,3001,2024-09-06,085252,2.000
32015243,2024-09-06,083002,2024-09-06,31893,40,401204,2.000,PAK,21042473,30588,2012,2.000,32017534,3001,2024-09-06,085408,2.000
32015244,2024-09-06,082911,2024-09-06,32704,10,400077,15.000,KG,21042474,30588,2012,15.000,32017535,3001,2024-09-06,090932,15.000
32015244,2024-09-06,082911,2024-09-06,32704,20,400745,12.000,KI,21042474,30588,2012,12.000,32017535,3001,2024-09-06,094642,12.000
32015244,2024-09-06,082911,2024-09-06,32704,30,400129,30.000,KG,21042474,30588,2012,30.000,32017535,3001,2024-09-06,090844,30.000
32015244,2024-09-06,082911,2024-09-06,32704,40,400286,5.000,ST,21042474,30588,2012,5.000,32017535,3001,2024-09-06,094408,5.000
32015244,2024-09-06,082911,2024-09-06,32704,50,400749,3.000,KG,21042474,30588,2012,3.150,32017535,3001,2024-09-06,091322,3.150
32015244,2024-09-06,082911,2024-09-06,32704,60,400029,5.000,KG,21042474,30588,2012,5.000,32017535,3001,2024-09-06,091206,5.000
32015244,2024-09-06,082911,2024-09-06,32704,70,400315,5.000,KG,21042474,30588,2012,5.000,32017535,3001,2024-09-06,091014,5.000
32015244,2024-09-06,082911,2024-09-06,32704,80,400377,10.000,KG,21042474,30588,2012,10.000,32017535,3001,2024-09-06,092024,10.000
32015244,2024-09-06,082911,2024-09-06,32704,90,400375,5.000,KG,21042474,30588,2012,5.000,32017535,3001,2024-09-06,090959,5.000
32015244,2024-09-06,082911,2024-09-06,32704,100,400405,4.000,ST,21042474,30588,2012,4.000,32017535,3001,2024-09-06,094323,4.000
32015244,2024-09-06,082911,2024-09-06,32704,110,400388,20.000,BAG,21042474,30588,2012,20.000,32017535,3001,2024-09-06,094516,20.000
32015244,2024-09-06,082911,2024-09-06,32704,120,400168,1.000,KG,21042474,30588,2012,1.150,32017535,3001,2024-09-06,091348,1.150
32015244,2024-09-06,082911,2024-09-06,32704,130,400702,60.000,BAG,21042474,30588,2012,60.000,32017535,3001,2024-09-06,091904,60.000
32015244,2024-09-06,082911,2024-09-06,32704,140,400959,10.000,KG,21042474,30588,2012,10.200,32017535,3001,2024-09-06,090705,10.200
32015244,2024-09-06,082911,2024-09-06,32704,150,400938,80.000,KG,21042474,30588,2012,80.000,32017535,3001,2024-09-06,090340,80.000
32015244,2024-09-06,082911,2024-09-06,32704,160,400758,14.000,KI,21042474,30588,2012,14.000,32017535,3001,2024-09-06,094051,14.000
32015244,2024-09-06,082911,2024-09-06,32704,170,401017,11.000,KI,21042474,30588,2012,11.000,32017535,3001,2024-09-06,090524,11.000
32015244,2024-09-06,082911,2024-09-06,32704,180,401083,5.000,KG,21042474,30588,2012,5.140,32017535,3001,2024-09-06,090735,5.140
32015244,2024-09-06,082911,2024-09-06,32704,190,401078,60.000,ST,21042474,30588,2012,60.000,32017535,3001,2024-09-06,094201,60.000
32015244,2024-09-06,082911,2024-09-06,32704,200,400953,1.000,KG,21042474,30588,2012,1.300,32017535,3001,2024-09-06,094350,1.300
32015244,2024-09-06,082911,2024-09-06,32704,210,401188,32.000,ST,21042474,30588,2012,32.000,32017535,3001,2024-09-06,094256,32.000
32015246,2024-09-06,090351,2024-09-06,30633,10,402478,7.000,ST,21042475,30588,2012,7.000,32017542,3001,2024-09-06,094346,7.000
32015248,2024-09-06,090606,2024-09-06,31610,10,400318,2.000,KG,21042476,30588,2012,2.000,32017538,3001,2024-09-06,093549,2.000
32015249,2024-09-06,090638,2024-09-06,34425,10,400318,3.000,KG,21042477,30588,2012,3.280,32017544,3001,2024-09-06,093923,3.280
32015250,2024-09-06,090655,2024-09-06,31625,10,400318,2.000,KG,21042478,30588,2012,2.080,32017539,3001,2024-09-06,093650,2.080
32015251,2024-09-06,090713,2024-09-06,31630,10,400318,2.000,KG,21042479,30588,2012,2.140,32017540,3001,2024-09-06,093819,2.140
32015252,2024-09-06,090629,2024-09-06,31656,10,407314,3.000,ST,21042480,30588,2012,3.000,32017548,3001,2024-09-06,094027,3.000
32015253,2024-09-06,090729,2024-09-06,31633,10,400318,2.000,KG,21042481,30588,2012,2.140,32017541,3001,2024-09-06,093921,2.140
32015254,2024-09-06,090751,2024-09-06,33358,10,400318,2.000,KG,21042482,30588,2012,2.060,32017546,3001,2024-09-06,094038,2.060
32015255,2024-09-06,090753,2024-09-06,31651,10,407314,3.000,ST,21042483,30588,2012,3.000,32017547,3001,2024-09-06,094013,3.000
32015256,2024-09-06,090830,2024-09-06,34799,20,400318,1.000,KG,21042484,30588,2012,1.040,32017536,3001,2024-09-06,093751,1.040
32015257,2024-09-06,090942,2024-09-06,31593,10,400671,16.000,ST,21042485,30588,2012,16.000,32017537,3001,2024-09-06,093308,16.000
32015258,2024-09-06,091008,2024-09-06,31648,10,400318,3.000,KG,21042486,30588,2012,3.080,32017543,3001,2024-09-06,093702,3.080
32015259,2024-09-06,090811,2024-09-06,32809,10,403143,7.000,ST,21042487,30588,2012,7.000,32017545,3001,2024-09-06,094134,7.000
32015262,2024-09-06,090254,2024-09-06,32154,10,404234,3.000,BAG,21042488,30588,2012,3.000,32017549,3001,2024-09-06,105112,3.000
32015262,2024-09-06,090254,2024-09-06,32154,20,412063,1.000,ST,21042488,30588,2012,1.000,32017549,3001,2024-09-06,105204,1.000
32015270,2024-09-06,101022,2024-09-09,33375,10,411061,1.000,KI,21042491,30588,2012,1.000,32017553,3001,1970-01-01,000000,0.000
32015275,2024-09-06,103829,2024-09-09,32101,10,408114,3.000,KI,21042492,30588,2012,3.000,32017555,3001,2024-09-06,191311,3.000
32015276,2024-09-06,104336,2024-09-10,31146,10,415775,1.000,KI,21042500,30588,2005,1.000,32027688,3000,2024-09-09,172518,1.000
32015276,2024-09-06,104336,2024-09-10,31146,20,408533,1.000,KI,21042521,30588,2005,0.000,,,,,
32015285,2024-09-06,112448,2024-09-06,31346,10,405881,6.000,BAG,21042489,30588,2012,6.000,32017550,3001,2024-09-06,115528,6.000
32015285,2024-09-06,112448,2024-09-06,31346,20,404409,2.000,PRK,21042490,30588,2012,2.000,32017551,3001,2024-09-06,122311,2.000
10697001,2024-09-06,122152,2024-09-06,30752,10,400200,1.000,KI,21042493,30588,2012,1.000,32017552,3001,2024-09-06,124946,1.000
32015301,2024-09-06,125652,2024-09-09,32042,10,407630,4.000,ST,21042494,30588,2012,4.000,32017554,3001,2024-09-06,170034,4.000
32015309,2024-09-06,134512,2024-09-09,31645,10,402110,8.000,BAG,21042495,30588,2012,8.000,32017558,3001,2024-09-09,063159,8.000
32015316,2024-09-06,142522,2024-09-09,32780,10,405204,2.000,PAK,21042496,30588,2012,2.000,32017556,3001,2024-09-06,200946,2.000
32015328,2024-09-06,145207,2024-09-09,33275,10,404171,10.000,ST,21042497,30588,2012,10.000,32017557,3001,2024-09-08,190714,10.000
32015409,2024-09-09,065809,2024-09-09,31658,10,416363,7.000,PAK,21042501,30588,2012,7.000,32017567,3001,2024-09-09,073817,7.000
32015410,2024-09-09,070022,2024-09-09,33136,20,401018,4.000,ST,21042502,30588,2012,4.000,32017563,3001,2024-09-09,075313,4.000
